en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"“Yeah,” said [MASK], suddenly irritated, “and she’s seeing someone. Jealous type. Big bloke. You wouldn’t want to cross him.”",Malcolm,"""Evet,"" dedi [MASK], birden sinir olmuştu, ""ama başka birisiyle görüşüyor. Kıskanç bir tip. İri yarı biri. Onunla karşılaşmak istemezdin.",Rebecca,"“Ừ,” [MASK] nói, bỗng dưng nổi quạu, “và cô ta đang cặp với tay nào đó. Ghen lắm. Bự con. Anh sẽ không muốn chạm trán với hắn đâu.”",Phạm Văn Đồng,"—Sí —contestó [MASK] con irritación—. Y sale con un chico. Un tipo muy celoso, por cierto. Y enorme. No te aconsejo que lo provoques.",Carlos,"said type. bloke. [MASK], want him.” someone. cross seeing to Jealous “Yeah,” Big You she’s irritated, wouldn’t suddenly “and",Big,"dedi biri. Kıskanç birden olmuştu, bir tip. İri Onunla başka yarı ""ama ""Evet,"" [MASK], görüşüyor. sinir karşılaşmak birisiyle istemezdin.",Hayat,"sẽ với nổi nói, muốn Anh Bự cô đó. “Ừ,” quạu, chạm cặp với nào dưng lắm. không trán “và đang con. [MASK] bỗng Ghen tay hắn đâu.” ta",Phạm Văn Giai,"con que Un —contestó muy con te Y irritación—. sale [MASK] chico. un —Sí enorme. provoques. por tipo lo No cierto. Y celoso, aconsejo",Un chico
"“Oh yes, [MASK], I saw it. That woman, or vulture might be a more accurate term, positively pestered me to talk to her, I am ashamed to say that I became rather rude, called her an interfering trout, which resulted, as you my have seen, in aspersions cast upon my sanity.”",Agatha,"""Ah evet, [MASK], gördüm. Şu kadın veya açgöz demek daha uygun bir terim olur, onunla konuşmam için bana baskı yaptı. Utanarak söylüyorum ki biraz kaba oldum ve ona ortalığı bulandıran alabalık olduğunu söyledim ki bu da görmüş olabileceğin üzerine akıl sağlığım üzerine iftiralar atmasına neden oldu.",İpek Çakır,"“A, có, [MASK] ta có thấy bài đó. Người đàn bà đó, gọi là một con kền kền thì có lẽ chính xác hơn, đã nhằng nhì quấy rối ta để ép ta nói chuyện với thị, ta xấu hổ mà nói rằng ta đã trở nên khá thô lỗ, gọi thị là miếng cá hồi dai nhách, mà hậu quả, như con có lẽ đã thấy, là trò bôi bác sự minh mẫn của ta.",Emily Dickinson,"—Sí, [MASK], la leí. Esa mujer (aunque sería más acerta-do decir ese buitre) no dejó de acosarme hasta que accedí a su entrevista. Me avergüenza reconocer que fui muy grose-ro con ella; le dije que era una arpía y una entrometida, y, como quizá hayas comprobado, eso la animó a poner en en-tredicho mi cordura.",Clarissa Harlowe,"as her “Oh [MASK], I trout, an ashamed saw say in to be more I vulture That it. aspersions talk resulted, rather woman, positively term, or to sanity.” I accurate which have my yes, upon that interfering am her, me seen, cast you pestered my a to rude, might called became",Dr. Gachet,"biraz terim olur, onunla olabileceğin ki için sağlığım kadın daha [MASK], oldu. akıl neden açgöz bir üzerine bana söyledim bulandıran söylüyorum görmüş oldum ona iftiralar yaptı. gördüm. baskı demek ki uygun bu ortalığı alabalık Utanarak veya olduğunu konuşmam kaba ""Ah da atmasına evet, ve üzerine Şu",Şükriye,"kền ta thô thì Người rằng lẽ lẽ thị, bôi minh ta đã miếng bác ta. quả, nhách, trở xác xấu ép ta rối với bà có chính thấy có hồi gọi là thấy, nên là sự con [MASK] một như có đã nói đó, cá con để hổ quấy có, hậu nhằng hơn, bài “A, là đàn ta đó. của chuyện nhì mà mẫn gọi đã lỗ, thị kền nói ta khá dai mà trò",Scrooge,"que buitre) —Sí, le que ese a [MASK], hayas cordura. la que en una grose-ro hasta muy como acosarme poner reconocer animó arpía comprobado, su mujer Esa mi una entrevista. con acerta-do la y leí. Me fui más de a quizá era en-tredicho y, no entrometida, dejó decir ella; avergüenza eso sería (aunque dije accedí",El buitre
“- to permit her to leave the house?” cackled [MASK]. “And yet she was never taken to Mungo’s and no Healer was ever summoned to see her!”,Umbridge,"""- kızının evini terk etmesine izin vermek için mi?"" diye kıkırdadı [MASK]. ""Ve hiç Mungos'a götürülmedi ve onunla ilgilenmesi için hiç şifacı çağrılmadı!",Mr. Dursley,“… để cho cô ta ra khỏi nhà à?” dì [MASK] lại cười khành khạch. “Vậy mà cô ta chưa hề được đưa tới viện Thánh Mungo và cũng không có lương y nào được mời đến khám chữa cho cô ta c ả!”,Mrs. Hudson,"—¿Nunca le permitió salir de casa? —soltó [MASK] con sorna—. Sin embargo, nunca la llevaron a San Mungo, ni le pidieron a ningún sanador que la visitara.",la madre,ever her she see to yet to never permit cackled “And “- to and the leave taken was her!” Mungo’s [MASK]. was Healer to no house?” summoned,Mungo’s Cat,"izin için etmesine terk şifacı ""Ve mi?"" hiç [MASK]. kızının götürülmedi hiç çağrılmadı! vermek için ve diye ilgilenmesi onunla ""- evini kıkırdadı Mungos'a",Mungo,cho “… khạch. ta nào nhà ả!” đưa dì mời cô à?” hề để có không c cho lại cô y được lương chữa ta Thánh đến cũng Mungo chưa viện ta khám khỏi và được “Vậy khành [MASK] mà tới ra cười cô,Dr. Watson,"embargo, permitió con casa? Sin de llevaron a pidieron sorna—. le nunca ni —soltó a la la —¿Nunca le ningún San sanador que salir [MASK] Mungo, visitara.",Mungo Park
"“Why didn’t I make sure I had the Invisibility Cloak with me?” said [MASK], inwardly cursing his own stupidity. “All last year I kept it on me and –“",Harry,"""Niye görünmezlik pelerinimi yanıma alıp almadığımı kontrol etmedim ki?"" dedi [MASK], kendi aptallığına içinden lanetler yağdırıyordu. ""Tüm yıl boyunca yanımda taşıdım ve -""",İpek,"“Tại sao mình không nhớ mà đem theo tấm Áo khoác Tàng hình chứ?” [MASK] nói, trong lòng thầm nguyền rủa sự ngu ngốc của chính mình. “Suốt năm ngoái mình luôn mang theo nó bên mình, vậy mà…”",Phạm Văn Đồnh,"—¡Qué descuido no haber traído la capa invisible! —se lamentó [MASK]. El año pasado la llevaba siempre conmigo, y...",Harry Potter,"didn’t Cloak “Why own inwardly had said on stupidity. me?” Invisibility sure year I the his me with “All and –“ I cursing make it kept last [MASK], I",Harry,"yıl yanımda -"" yanıma içinden etmedim kendi ""Tüm ki?"" ""Niye aptallığına taşıdım kontrol yağdırıyordu. boyunca almadığımı görünmezlik lanetler pelerinimi alıp dedi [MASK], ve",İbrahim,"năm [MASK] ngu đem trong sao của mà…” bên mang nhớ mình. khoác nói, chính sự vậy tấm không “Suốt theo chứ?” ngốc nguyền Áo luôn theo “Tại Tàng nó mà mình lòng thầm mình, hình ngoái rủa mình",Nguyễn Du,"llevaba pasado descuido invisible! haber lamentó la —se —¡Qué año siempre no y... El [MASK]. conmigo, capa traído la",El Niño
"“He can’t have,” said [MASK]. “The Trace breaks at seventeen, that’s Wizarding law, you can’t put it on an adult.”",Arthur Weasley,"""Olamaz,"" dedi [MASK]. ""Takipçi on yedi yaşında kırılır, bu Büyücülük kuralıdır, bu büyüyü bir yetişkine koyamazsın.",Ömer Faruk Şükrü,"“Nó không còn đâu,” [MASK] nói. “Dấu Hiện hết linh khi đúng mười bảy tuổi, đó là luật pháp thuật, bùa đó không thể ếm lên người trưởng thành.",Agatha,"—No, no puede ser —intervino [MASK]. El Detector se desactiva cuando cumples diecisiete años. Lo prescribe la ley mágica: no se lo pueden poner a un adulto.",Ministero de Magia,"on have,” can’t seventeen, said you it adult.” that’s Trace can’t [MASK]. at law, breaks “The put Wizarding an “He",Ministry of Magic,"bu bu büyüyü kuralıdır, koyamazsın. yetişkine Büyücülük ""Olamaz,"" kırılır, ""Takipçi yedi bir yaşında on dedi [MASK].",Barış Akarsu,"không Hiện trưởng đó ếm thể “Nó còn hết không người đúng nói. thành. bảy luật đâu,” đó thuật, là mười linh lên tuổi, khi bùa [MASK] “Dấu pháp",Đại Linh,"la no prescribe cuando cumples adulto. se diecisiete Lo mágica: poner un —intervino Detector —No, puede se [MASK]. El pueden años. ser no ley a desactiva lo",Detector
"“No!” [MASK] shouted, and though he had raised his wand no spell occurred to him. “No! It wasn’t us! We didn’t kill you –“",Harry,"""Hayır!"" diye bağırdı [MASK] ve aklına hiçbir büyü gelmemesine rağmen asasını kaldırdı. ""Hayır! Biz değildik! Biz seni öldürmedik-""",Rey,"“Không!” [MASK] hét, và mặc dù đã giơ cây đũa phép lên nhưng nó chẳng nghĩ ra được câu thần chú nào, “Không! Không phải tụi con! Tụi con không giết thầy…”",Beast,"La criatura levantó un consumido brazo y señaló a [MASK]. —-¡No! —gritó el chico pero, aunque levantó la varita, no se le ocurrió ningún hechizo—. ¡No, no! ¡No fuimos nosotros! ¡Nosotros no lo matamos!",Quirrell,"didn’t “No!” you raised It [MASK] kill his had though no to shouted, and him. We “No! spell us! he wand occurred –“ wasn’t",Harry,"asasını seni öldürmedik-"" büyü ve hiçbir Biz ""Hayır!"" değildik! bağırdı ""Hayır! kaldırdı. gelmemesine rağmen Biz [MASK] diye aklına",Allah,"Không nó câu đũa và mặc phép lên thần chẳng giơ phải con! [MASK] con hét, nào, “Không!” tụi dù được cây Tụi không giết thầy…” nghĩ chú ra nhưng đã “Không!",Ông Tô Hải,"levantó nosotros! no! ¡Nosotros el le consumido pero, La aunque ¡No, un criatura la brazo se fuimos y varita, hechizo—. a ningún matamos! [MASK]. —-¡No! no lo no —gritó levantó ¡No señaló chico ocurrió",Drácula
"“Before we go any farther, I think we’d better check,” whispered [MASK], and she raised her wand and said, “Homenum revelio.”",Luna Lovegood,"""Daha fazla ileri gitmeden önce, sanırım bir kontrol etsek iyi olur,"" diye fısıldadı [MASK] ve asasını kaldırıp ""Homenum Revelio."" dedi",Minerva McGonagall,"“Trước khi đi xa hơn, mình nghĩ tụi mình nên kiểm tra,” [MASK] thì thào, và cô bé giơ đũa phép lên nói, “Lộ người.",Phạm Văn Đồng,"—Antes de continuar, creo que tendríamos que asegurarnos —susurró [MASK], de modo que levantó su varita y dijo—: ¡Homenum revelio!",Albus Dumbledore,"raised whispered and check,” revelio.” farther, “Before any [MASK], I she wand go we said, her “Homenum better think and we’d",Snape,"ve kaldırıp iyi ""Homenum önce, fazla olur,"" sanırım Revelio."" kontrol gitmeden ""Daha fısıldadı bir etsek dedi asasını diye ileri [MASK]",Snape,"và thì mình nghĩ đũa mình thào, bé [MASK] hơn, “Lộ lên tụi cô tra,” nên phép xa giơ đi nói, người. khi kiểm “Trước",Phạm Văn Đồnh,"que —susurró creo tendríamos [MASK], modo dijo—: —Antes su continuar, varita ¡Homenum asegurarnos y levantó que de que de revelio!",Varita
"“Let’s go up,” said [MASK] with a frightened look at the same spot, and she led the way up the creaking stairs to the drawing room on the first floor.",Miss Havisham,"""Haydi, yukarı çıkalım,"" dedi [MASK], aynı noktaya korkmuş bir şekilde bakıyordu. Önden gidip, diğerlerine öncülük edip, gıcırdayan merdivenleri çıkarak birinci kattaki misafir odasına gitti.",Ali,"“Tụi mình lên lầu đi,” [MASK] nói, ánh mắt kinh sợ vẫn còn nhìn về chỗ đó, và cô bé dẫn đầu đi lên cái cầu thang cọt kẹt để tới phòng khách trên lầu một.",Simon,"—Subamos —sugirió [MASK] mirando con aprensión la alfombra, y empezó a subir la rechinante escalera que llevaba al salón del primer piso.",Don Jaime,"a way spot, same the go up floor. with drawing stairs led on to [MASK] at the room first look the “Let’s creaking frightened said the she the up,” and",Mr. Rochester,"korkmuş merdivenleri gıcırdayan bakıyordu. diğerlerine öncülük kattaki misafir şekilde bir odasına yukarı Önden aynı noktaya gidip, birinci ""Haydi, [MASK], çıkalım,"" dedi çıkarak edip, gitti.",Ali,"vẫn nói, đi,” lầu và đầu lên mình cô tới lầu phòng khách còn cọt thang cầu mắt lên sợ một. “Tụi đó, [MASK] chỗ để kẹt về nhìn bé dẫn trên kinh đi cái ánh",Thiên Phúc,"la [MASK] del llevaba primer a alfombra, la que escalera y salón —sugirió empezó al aprensión rechinante —Subamos mirando piso. con subir",la Duquesa de Gomera
"[MASK] had given a cry of pain: His scar had burned against as something flashed across his mind like a bright light on water. He saw a large shadow and felt a fury that was not his own pound through his body, violent and brief as an electric shock.",Harry Potter,"Biliyorum evin içine giremezlerdi, fakat- Ne oluyor, [MASK]?"" [MASK] bir acı çığlığı koyuverdi: Yara izi, kafasının içinde, sanki suyun üstünde parlak bir ışık çakmış gibi bir şeyler görürken, yanmaya başladı. Büyük bir gölge gördü, kendi vücuduna ait olmayan sert ve elektrik şoku gibi kısa bir öfke hissetti.",Agatha Christie,"Mình biết là chúng không thể vô được trong nhà, nhưng… Có chuyện gì vậy, [MASK]?” [MASK] thốt ra một tiếng kêu đau đớn: cái thẹo của nó lại thiêu đốt khi điều gì đó nhá xuyên qua óc nó như một tia sáng rực trên mặt nước. Nó thấy một cái bóng khổng lồ và cảm thấy một cơn cuồng nộ vốn không phải của nó lại đang nện khắp thân thể nó, dữ dội và nhanh như một cơn điện giật.",James,"¿Qué sucede, [MASK]? Éste acababa de proferir un grito de dolor al sentir una nueva punzada en la cicatriz, así como un fugaz destello que le cruzó la cabeza, semejante a la brillante luz de un faro iluminando el agua. Percibió una gran sombra y notó que una ira ajena palpitaba en su interior, violenta y breve como una descarga eléctrica.",Drácula,"flashed as that something a electric an not [MASK] a He his felt cry across burned pound as saw had against bright like and own of through body, a violent his given mind water. brief large pain: on was light had and his scar shadow His shock. fury a",Thomas,"başladı. fakat- gibi izi, şeyler Biliyorum giremezlerdi, sanki vücuduna bir Yara evin ışık görürken, [MASK] bir sert içine öfke üstünde çığlığı elektrik bir suyun ait ve olmayan şoku Büyük kafasının yanmaya hissetti. parlak gördü, [MASK]?"" kısa Ne oluyor, bir gibi içinde, kendi bir çakmış gölge koyuverdi: acı",Edgar Allan Poe,"nó thân của lại nộ một không và xuyên như vốn mặt thốt không trên được chuyện là điều thể bóng đau nhanh vậy, óc đốt tia cuồng một một khổng Có tiếng lồ nó chúng nước. của thẹo nó cái cái cơn thiêu đang biết nó, khắp phải thấy và qua điện nhà, dữ đớn: thấy thể kêu [MASK]?” giật. khi nện [MASK] cơn sáng dội lại gì một đó vô gì nhá ra Mình một trong như nhưng… Nó rực cảm",Phan,"palpitaba la iluminando cabeza, acababa de sucede, eléctrica. una un destello semejante [MASK]? violenta de dolor su brillante un así y luz el fugaz que punzada sombra cruzó una descarga que la la le a ira nueva en faro gran en proferir agua. un cicatriz, interior, una y breve grito como al Percibió sentir ajena como ¿Qué Éste de una notó",Farol
"“It did, for a while,” muttered [MASK]; his scar was still painful, which made it hard to concentrate. “I – I think it’s started opening again whenever he loses control, that’s how it used to –“",Draco,"""Kapanmıştı, bir süreliğine,"" diye mırıldandı [MASK]; yara izi hâlâ dikkatini toplamasına engel olacak şekilde acıyordu. ""S-sanırım, kontrolünü kaybettiği sırada tekrar açıldı, eskiden böyle oluyordu-""",Yukariko,"“Nó đã đóng lại, được một thời gian,” [MASK] lầu bầu; cái thẹo của nó vẫn còn đau thốn, khiến nó khó tập trung. “Mình… Mình nghĩ nó bắt đầu nối lại mỗi khi hắn không tự chủ, đó là kiểu trước đây vẫn thường xảy ra…”",Draco Malfoy,—Se cerró algún tiempo —masculló [MASK]; todavía le dolía y eso le impedía concentrarse—. Creo que... que se abre otra vez cuando él pierde el control. Así fue como...,Elric,"again how it “It muttered hard made –“ which concentrate. whenever control, to loses to scar his it a – I still for used [MASK]; while,” opening “I was did, he think that’s painful, started it’s",Scar,"tekrar ""Kapanmıştı, olacak acıyordu. toplamasına şekilde bir açıldı, kontrolünü hâlâ süreliğine,"" yara eskiden engel böyle kaybettiği sırada mırıldandı izi [MASK]; ""S-sanırım, diye dikkatini oluyordu-""",Yukiko,"nó nó kiểu Mình “Nó “Mình… bắt khó của cái lầu thường đó lại được ra…” trung. đau vẫn vẫn thốn, còn đây trước khiến tự đã thẹo hắn nối xảy thời chủ, khi nó [MASK] không một tập đóng mỗi lại, gian,” là nghĩ đầu bầu;",Phạm Duy Khiêm,se cuando el —masculló impedía le concentrarse—. abre Así que le fue como... [MASK]; Creo eso tiempo control. cerró dolía algún vez todavía que... y pierde otra él —Se,Creo
"The pain in his scar was reaching a peak, burning as it had back in the garden of the Burrow. Faintly he heard [MASK] say “I don’t want to be on my own. Could we use the sleeping bags I’ve brought and camp in here tonight?”",Ginny,"Yara izindeki acı, aynı Kovuk‘un bahçesinde yanma hissi verdiği gibi doruk noktasına ulaşıyordu. Zar zor [MASK] ""Yalnız başıma uyumak istemiyorum. Getirdiğim uyku tulumlarını kullanıp burada kamp kurabilir miyiz?"" dediğini duydu.",Yara,"Cơn đau trong cái thẹo của nó lên tới đỉnh, thiêu đốt như lúc phát ra ở trong vườn của Hang Sóc. Nó mơ hồ nghe [MASK] nói, “Mình không muốn ngủ một mình. Hay là tụi mình dùng mấy cái túi ngủ mình đem theo để ngủ tạm ở đây đêm nay nghe?”",Phóng,El dolor que le producía la cicatriz estaba alcanzando una intensidad insoportable; le ardía la frente como le ha-bía ocurrido en el jardín de La Madriguera. Oyó débilmente que [MASK] decía: —No quiero estar sola. ¿Podemos coger los sacos de dormir que he traído y pasar la noche aquí?,Esther,"a had the Faintly on camp of here heard my sleeping pain and the own. tonight?” [MASK] I’ve in the we in be in Burrow. garden his Could scar say to he reaching it don’t “I want back The brought as bags was use peak, burning",Harry,"acı, kullanıp hissi zor [MASK] duydu. noktasına yanma kurabilir verdiği dediğini Getirdiğim Kovuk‘un kamp gibi burada Yara doruk tulumlarını başıma Zar istemiyorum. ulaşıyordu. ""Yalnız miyiz?"" aynı uyku uyumak izindeki bahçesinde",Acı,"ngủ dùng mấy đốt cái phát ở đây nói, nay tạm một mình ngủ theo đêm của lên Sóc. nó Nó Cơn đem trong Hang Hay đau mình túi thiêu trong cái là [MASK] ở mơ ngủ nghe nghe?” thẹo để “Mình lúc không vườn muốn mình. của ra hồ tụi như tới đỉnh,",Chủ tịch,estaba estar ardía jardín Oyó sacos que coger de como [MASK] débilmente de que que la y la decía: le frente ¿Podemos pasar La dolor ocurrido aquí? El una producía noche Madriguera. dormir he el ha-bía le los intensidad la insoportable; sola. alcanzando traído cicatriz —No le quiero en,La Madriguera
"A log fell in the fire: Flames reared, their light darting across a terrified, pointed white face – with a sense of emerging from deep water, [MASK] drew heaving breaths and opened his eyes.",Scrooge,"Bir kütük ateşe düştü: Alevler büyüdü, alevlerin ışığı hızla çoğalıp, dehşete düşmüş, sivri, sanki derin suyun altından görünüyormuş hissi veren, solgun yüzlü birini aydınlattı, [MASK] zorlanarak nefes alıp veriyordu ve gözlerini açtı.",Ömür,"Một khúc củi rớt xuống đống lửa: ngọn lửa bùng lên, ánh lửa hắt qua một khuôn mặt nhọn trắng bệch khiếp đảm - với một cảm giác như trồi lên từ dưới đáy nước sâu, [MASK] cố hớp lấy không khí và mở mắt ra.",Phạm Văn Đồnh,"Un tronco rodó en la chimenea; las llamas se reaviva-ron y su luz iluminó un rostro aterrorizado, pálido y anguloso. [MASK] abrió los ojos y boqueó agitadamente, como si hubiera buceado desde gran profundidad para alcanzar la superficie.",Renfield,"[MASK] the darting drew a from – with sense white heaving his fire: deep Flames water, eyes. breaths across pointed of emerging terrified, reared, light a opened A face log and fell in their",Beowulf,"yüzlü sivri, solgun nefes düşmüş, Alevler hissi hızla dehşete açtı. altından zorlanarak veren, aydınlattı, Bir gözlerini ateşe çoğalıp, suyun veriyordu düştü: kütük sanki alevlerin [MASK] görünüyormuş birini büyüdü, ve derin ışığı alıp",Çakmaklı,"ra. đống dưới cảm qua khí không mặt trồi lấy ánh từ khiếp như lửa một - hớp lửa mở khúc lên, bệch cố với giác lên đáy hắt mắt đảm ngọn khuôn [MASK] bùng nước rớt trắng lửa: xuống một và Một sâu, nhọn củi",Hoàng Đức Định,"rodó abrió aterrorizado, chimenea; y su agitadamente, profundidad como en hubiera reaviva-ron pálido desde para iluminó rostro tronco alcanzar y Un un superficie. gran anguloso. la y boqueó si luz buceado se ojos las [MASK] la los llamas",los ojos de Quasimodo
"[MASK] continued up the stairs until he reached the topmost landing where there were only two doors. The one facing him bore a nameplate reading Sirius. [MASK] had never entered his godfather’s bedroom before. He pushed open the door, holding his wand high to cast light as widely as possible. The room was spacious and must once have been handsome. There was a large bed with a carved wooden headboard, a tall window obscured by long velvet curtains and a chandelier thickly coated in dust with candle scrubs still resting in its sockets, solid wax banging in frostlike drips. A fine film of dust covered the pictures on the walls and the bed’s headboard; a spiders web stretched between the chandelier and the top of the large wooden wardrobe, and as [MASK] moved deeper into the room, he head a scurrying of disturbed mice.",Harry,"[MASK] sadece iki kapı içeren en üst hole ulaşana kadar merdivenleri çıkmaya devam etti. Ona doğru bakan kapı, Sirius yazan bir isim tabakası taşıyordu. [MASK] daha önce vaftiz babasının odasına hiç girmemişti. Mümkün olduğunca geniş bir ışık yaymak için asasını yüksekte tutarak kapıyı iterek açtı. Oda genişti ve bir zamanlar güzel olmalıydı. Kakmalı tahta yatak başı olan geniş bir yatağı, uzun kadife perdelerle örtülmüş yüksek pencereleri ve mumların hala yuvalarında durduğu tozla kaplı bir avizesi vardı. Duvarlardaki ve yatak başındaki resimleri ince bir toz tabakası kaplamıştı; bir örümcek ağı avizeyle geniş ahşap gardırob arasında uzanmıştı ve [MASK], odanın içine doğru ilerlerken rahatsız olmuş farelerin kaçışmasını duydu.",Arabella Figg,"[MASK] tiếp tục đi lên cầu thang cho đến khi lên tới tầng trên cùng, nơi chỉ có hai cánh cửa. Cánh cửa ngay trước mặt nó có gắn một biển tên ghi là Sirius. Trước đây [MASK] chưa bao giờ vào phòng ngủ của người cha đỡ đầu của nó. Nó đẩy cánh cửa ra, giơ cao cây đũa phép để ánh sáng tỏa ra rộng chừng nào tốt chừng nấy. Căn phòng rộng rãi và ắt là đã từng trang nhã. Có một cái giường rộng với đầu giường bằng gỗ chạm khắc, một cửa sổ cao được che bằng những tấm màn dài bằng nhung và một chùm đèn treo được bọc bằng một lớp bụi dày, những mẩu đèn cầy cháy sót vẫn còn trong những lỗ chân đèn, sáp nhễu đông đặc tựa những giọt sương giá. Một lớp bụi mỏng phủ lên những bức tranh trên tường và cái đầu giường; một mạng nhện giăng giữa chùm đèn treo và đầu tủ quần áo bằng gỗ rất to, và khi [MASK] tiến sâu hơn vào trong phòng, nó nghe tiếng tháo chạy nhốn nháo của bầy chuột bị quấy rầy.",Regulus Black,"Siguió subiendo la escalera hasta el último rellano, donde sólo había dos puertas. En la que tenía delante había una placa que rezaba «[MASK]»; nunca había entrado en el dormitorio de su padrino. Empujó la puerta y mantuvo la varita en alto para que la luz llegara lo más lejos posible. La habitación era amplia, y en otros tiempos debía de haber sido bonita. Había una cama muy ancha con cabecera de madera labrada, una alta ventana tapada con largas cortinas de terciopelo y una araña de luces cubierta de polvo, en cuyos soportes todavía quedaban cabos de vela de los que colgaban gotas de cera reseca. Una fina capa de polvo cubría también los cuadros de las paredes y la cabecera de la cama, y una telaraña se extendía desde la lámpara hasta lo alto del gran armario. Al entrar en la habitación, oyó un correteo de ratones asustados.",Draco Malfoy,"bed frostlike only two a the covered reached facing topmost obscured he by with large once in in up wax window as high must [MASK] wardrobe, curtains room, him scurrying and its web were as the was chandelier pictures cast banging a the headboard, room reading stretched [MASK] with been of solid open the thickly stairs handsome. where tall walls his have had and deeper never continued carved top spiders pushed a resting sockets, and disturbed a wooden The holding wooden The and he possible. a dust film bed’s doors. drips. landing widely large candle light headboard; one the as entered bedroom his velvet before. and on of a There scrubs into wand long spacious [MASK] the coated dust the Sirius. the was moved of He a nameplate mice. still bore head godfather’s until in chandelier the to door, between fine the there A",Sirius,"kaplamıştı; rahatsız hiç vardı. kadar toz perdelerle yüksekte odasına güzel bir ve ışık girmemişti. tabakası yaymak zamanlar yuvalarında etti. geniş Oda iki daha Kakmalı avizeyle kapıyı tabakası tutarak tozla çıkmaya üst [MASK], pencereleri içine ve olmalıydı. ahşap doğru Mümkün asasını geniş geniş örümcek yüksek devam bir bir genişti için iterek hole bir isim bakan kaçışmasını kadife [MASK] önce en bir kapı Ona arasında merdivenleri farelerin vaftiz kapı, başındaki bir avizesi hala uzun Duvarlardaki ulaşana açtı. yatağı, örtülmüş gardırob yatak ve taşıyordu. başı tahta odanın [MASK] uzanmıştı olmuş bir duydu. doğru ve ince sadece olan resimleri mumların kaplı durduğu babasının ağı yatak Sirius içeren olduğunca yazan ilerlerken",Staircase,"trong tiếp trang tỏa lên người Trước đỡ vào rãi giăng trên ắt cha tới sáng mỏng tầng nó Sirius. cánh và đèn tiến tên dày, những tựa khi cháy sáp nhốn nơi giọt cao màn những giường; đi những phép giờ cửa. ghi nháo giá. rộng nó gắn đông bằng mẩu Nó đây và đèn Căn ánh đến bao tốt nhã. của chưa những biển nào chỉ to, đầu đèn hơn vẫn gỗ áo với và lỗ của treo có chùm giơ còn cửa ra một lên để chùm sâu từng rộng bầy bọc tháo quần ngay chừng mạng chạy một những ra, đèn, lên sót một cho cây sương được một đặc Có phòng, mặt rầy. của vào đầu tường giữa dài cao đã cánh quấy được nhễu nhung một lớp đầu trước chạm cửa rất phủ tủ bị cầy phòng đầu khắc, tục là là có bằng thang bằng sổ tiếng bức đũa che trên cái cửa nhện Một treo chân lớp giường và [MASK] chừng Cánh tranh nấy. khi bằng chuột cái [MASK] nó. trong tấm nghe một rộng giường và đẩy [MASK] hai cầu bằng phòng ngủ cùng, bụi bụi gỗ",James,"y polvo de otros cuadros también quedaban de de sólo del y cabecera alto telaraña luz el la con tapada cortinas La en la y la último era en lámpara de oyó un tenía cabos la alto amplia, araña ratones en los cama, el placa puerta Una delante alta una de que de lo posible. lejos ancha desde habitación, tiempos labrada, y habitación asustados. donde una para soportes vela que padrino. de dos haber extendía Siguió que de armario. bonita. de dormitorio más mantuvo rellano, cabecera se luces escalera su hasta ventana en cama cubría de una reseca. cera entrar lo madera todavía varita entrado de la los la y rezaba cuyos colgaban correteo largas había hasta nunca subiendo de muy Empujó puertas. con la llegara cubierta que En la había debía en gran una la capa gotas paredes las una había terciopelo Había Al polvo, sido «[MASK]»; de fina",Don Quijote
