Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['beard'],"Looking at his mouth, I forget what we were just talking about. I swallow a thorny knot and touch the scratchy corner of his jaw. “[MASK]’s almost back.”",Jack,"what jaw. talking his corner forget Looking thorny and were scratchy about. at swallow we of almost mouth, his just I the I back.” knot touch a “[MASK]’s",Thorne
['petra'],"His hand circles my wrist lightly, an electric frisson leaping from him to me. “[MASK] hated it too,” he says, his voice a buzz, half heard through the music.",Edward,"leaping his circles electric His him wrist lightly, buzz, “[MASK] heard frisson an a me. my half hated the from too,” says, through hand voice music. it he to",Frankenstein
['duke'],"“Can I ask . . .” I trail off, trying to decide how to phrase it. “Is it too soon for me to ask what happened? Between you and [MASK]?”",Nick,"happened? for Between “Can ask to it off, [MASK]?” I too . ask phrase I me to what to .” trying it. and you how decide . “Is soon trail",Dimmesdale
['duke'],"“[MASK] was my high school boyfriend,” she says, then pauses to chew for a second. “We broke up when we went to college. Then we both ended up back here. Eventually, we ran into each other at the YMCA, then met up at his car in the parking lot, as I mentioned.”",he,"met for to a lot, then YMCA, my school “We college. “[MASK] pauses chew at high ran I Eventually, we other at into as when ended was the then went both second. we car says, we in each his parking the Then she up to up boyfriend,” back mentioned.” up here. broke",Yale
['duke'],"She gives a blasé shrug. “Sometimes it’s terrible, but this was my choice. I think a lot of my friends thought I was a selfish idiot, giving up a pretty good thing just for the hope of a really good thing. But how can I teach my kid not to settle if I’m not willing to fight for the life I want? I tried so hard to love the one I had, and if [MASK] had tried too, I would’ve held on. But he’s just one of those guys who doesn’t believe in sharing his ‘business’ with a stranger, so therapy’s out.",husband,"life good But not so not to But but hard a I if doesn’t a shrug. terrible, out. a the on. he’s really love hope I one those sharing “Sometimes if therapy’s too, to thing and one She a tried willing ‘business’ of selfish can held who had tried was want? I’m thing. the pretty this I fight idiot, was to a it’s his had, blasé just thought I lot so just of good choice. my think of for kid I giving gives settle with I I guys my for teach [MASK] the a would’ve my how stranger, in up friends believe",Martin
['daphne'],"I must take too long to go on, because a slight smile tugs at his mouth, his eyes sparking with humor. “There’s no pressure, [MASK],” he says. “If you don’t want to—”",Ryan,"a [MASK],” take you too his I smile because with to must tugs go don’t no he humor. “There’s to—” says. long mouth, pressure, want his sparking at “If slight on, eyes",Nathaniel
['petra'],"The tiny woman with her, arms wrapped around [MASK], both of them beaming in front of decimated plates of chocolate waffles on an orange-checked tablecloth.",Wilbur,"on wrapped in both arms tablecloth. an beaming with woman tiny front [MASK], chocolate plates them of her, of waffles of orange-checked The around decimated",Julie
['harvey'],"[MASK] snorts. “I know I’ve got a youthful glow, but I wasn’t born yesterday. Come in, come in. Shoes off. Everyone’s back in the breakfast nook.”",Granny,"I’ve in, Come Everyone’s breakfast a Shoes born nook.” come but wasn’t [MASK] snorts. I back glow, know off. yesterday. in “I in. got the youthful",Scrooge
['harvey'],"I slip my loafers off next to Ashleigh’s knee-high boots and we follow [MASK] down a narrow, wood-paneled wall toward the sound of smooth jazz and the potent smell of cigar smoke. Every inch of the walls is devoted to at least three generations of family photos, ranging from recent shots of his granddaughters’ soccer tournaments all the way back to time-faded wedding portraits of him and his late wife.",Ashleigh,"way loafers at family Every and the of and of I a of soccer next slip shots time-faded recent the of devoted late to smooth jazz wall my the him wedding is cigar inch photos, generations wood-paneled his of off narrow, granddaughters’ sound [MASK] tournaments all follow from portraits smoke. knee-high walls we ranging least boots and wife. the his to potent Ashleigh’s of back toward smell three to down",Monet
['harvey'],"[MASK] moves out of the hallway, so we can slide into the breakfast nook after him. “Look who decided to finally show up,” he says, “and she brought us a new fifth!”",He,"“and hallway, into slide breakfast can she after who up,” new brought finally says, out us the “Look he a him. moves [MASK] fifth!” we to the so of decided nook show",Arthur
['lenore'],They’re both wearing the same visors as when I met them. Both have matching cigars hanging out of their mouths. [MASK] yanks hers out from between her lips as she stands to greet me. “What a nice surprise!”,Jane,mouths. stands both cigars her They’re the visors out have Both surprise!” [MASK] she I from as me. wearing of hanging yanks them. same hers a as nice matching lips greet out “What when between met their to,Scarlett
['daphne'],"He puts the pitcher back in the fridge. “Go put on something nice, [MASK]. We have to leave soon.” He squeezes past me to leave the kitchen.",Jane,"on to nice, back the me something squeezes “Go leave to past puts kitchen. the the leave have put He [MASK]. fridge. pitcher He We soon.” in",John
['lance'],"And when I’m done telling him about the fundraiser, I find myself talking about the kids, about the staff, about our desperate need for an updated stock of kid lit, and by the end of our conversation, [MASK] has not only pledged ten kite-building sets for prizes but also offered to host a miniature-painting class for us in the fall.",him,"of of fundraiser, pledged ten talking the done by the about not for updated find for about the the only but kid our staff, us telling for prizes about sets conversation, kids, class offered end and a lit, when him in I’m host has about to stock an the kite-building miniature-painting fall. our desperate I myself need also And [MASK]",Prizes
['petra'],"Slow, soft, familiar. A relief of a kiss, and over way, way too soon, though from the way [MASK] is gawking at us, you’d think we’d just performed a handstanding sixty-nine in front of God and everyone.",God,"though way, soon, a sixty-nine in us, is over and way from we’d of way and the Slow, [MASK] of God performed everyone. A think you’d a relief kiss, front at familiar. handstanding soft, gawking too just",Christ
['petra'],"“She always thought I was reading too much into it,” he says. “But I think they were worried I couldn’t give [MASK] everything they want for her.”",her,"give think I he couldn’t it,” they I were everything “But “She they [MASK] reading too much says. I into for was thought worried her.” always want",She
['jules'],"Every night that week, we cook together—or Miles cooks, while [MASK] sits on the counter, curating a country playlist and singing along at top volume into whatever utensil her brother has most recently set down. I chop whatever he puts in front of me, wash whichever dishes he’s done with.",Maya,"whatever week, me, we dishes brother night playlist while the has curating of he front down. set on utensil recently with. counter, in her chop whatever singing country volume Every cooks, sits puts I top into wash a at cook along that done whichever [MASK] Miles and he’s most together—or",Colin
['daphne'],"“[MASK],” he murmurs behind me, still tender and sweet, pulling me in, my back to his chest, and coiling his arms around my waist.",Romeo,"and his back pulling me, behind chest, “[MASK],” arms waist. in, he my me my his sweet, coiling still around tender and murmurs to",Arthur
['daphne'],"His smile widens. His fingers move absently to my chin, and I feel myself being drawn into him, our stomachs connecting, his heart pattering through me. “It’s a camel, [MASK],” he says wryly. “In sunglasses.”",Ali,"our feel myself a through move smile me. His camel, stomachs sunglasses.” wryly. “In “It’s him, chin, His and I says fingers absently heart being pattering his connecting, drawn [MASK],” into widens. my he to",Scarlett
['mulder'],"She groans. “A week from Saturday. Forty-three. And no to big plans. It just so happens to fall on the weekend [MASK] and I get back from visiting my mom in Sedona, so he’ll be at his dad’s place, and I’ll be at home rotting my brain to the tune of Bravo reality TV.”",Thanksgiving,"big I’ll mom on “A just It from to plans. back [MASK] at my the groans. be so his I in week Forty-three. no to Sedona, And TV.” get She Saturday. weekend dad’s so home the happens Bravo he’ll my and at rotting fall and reality of place, visiting brain tune be to from",Forty-three
['duke'],"“Like a room,” I say. “In your house. You said [MASK] never wanted you to, right? And you’re tired of looking at the same four walls. So pick a wall color, and I’ll come help paint.”",Jane,"at wanted to, tired house. [MASK] come walls. your never paint.” pick said a same a you right? say. looking you’re “Like I and So help four “In color, You of the And wall room,” I’ll",Jo
['duke'],"There isn’t much else in the room. A bed, a dresser, a side table. I wonder whether [MASK] took most of the furniture with him. There’s a sadness to this space that I didn’t expect.",Nick,"the to space I with I furniture [MASK] There whether much a There’s wonder a in a took this the bed, most of didn’t table. sadness A else that isn’t dresser, side him. room. expect.",bed
