en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"“Except, now I live here.” I play with my silver wedding band—a habit I’ve picked up in less than twenty-four hours. I’ve never been much for jewelry, but maybe I’ll keep it when I find Serena and this is over. Or buy one of those mood rings that think Vampyres are always sad because our body temperature is low. “Why?”","""title"": ""The Twilight Saga: New Moon"", ""author"": ""Stephenie Meyer""",['serena'],"it habit jewelry, and I maybe low. than find but less I twenty-four always been much play when wedding live is our band—a I is of keep I’ve over. silver “Why?” temperature picked mood with I’ve here.” for body buy “Except, up those because I’ll are Or hours. in rings that never sad now this think one Vampyres my Serena","Based on the given passage, the text appears to be a mixture of sentences and phrases that do not form a coherent and complete sentence or idea. However, I can identify some words and phrases that suggest it might be from a fictional or fantasy-related work.  The words ""wedding live,"" ""Vampyres,"" and ""silver rings"" suggest that the text might be from a work of fiction that involves vampires or magical elements. The use of ""mood"" and"
"The first time I searched online for L. E. Moreland, I found two things: a semi-defunct GeoCities website promoting a wholly defunct real estate agent, and the infinite vastness of nothing.","""title"": ""The Infinite and the Nothing"", ""author"": ""Michael C. Grubb""",['l'],"two wholly website found semi-defunct real time L. for E. a The and online Moreland, I estate a promoting defunct things: of I searched GeoCities nothing. vastness agent, the infinite first","Based on the given passage, the passage does not seem to originate from a well-known or popular book. However, I can still identify some common words and phrases, such as ""real time,"" ""GeoCities,"" and ""infinite vastness.""  GeoCities was a free web hosting service provided by Yahoo! from 1999 to 2009. It was popular for its user-friendly interface and the ability to create simple websites. The passage mentions ""defunct things: of"
"Deep in a Human server with ties to the governor’s office, hidden in a memo locked behind a bewildering number of passwords, I discovered a communication regarding a summit that had occurred a couple of weeks earlier. Around the time Serena hadn’t shown up for laundry night.","""title"": ""A Summoning Darkness"", ""author"": ""Kristen Britain""",['serena'],"earlier. governor’s a locked that up of with passwords, a Around the laundry discovered in behind number office, memo for ties had time couple shown weeks night. Human Serena a communication server Deep hadn’t a of summit I a hidden occurred the regarding in a to bewildering","""title"": ""Computer Security"
"“What’s the plan?” Serena would ask if she were here, even though the little schemes she hatched never worked out. She liked the vibe of organizing more than the actual job of it, and my usually impervious heart clenches a little at the thought that I cannot call her out on it.","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""",['serena'],"call the plan?” “What’s Serena hatched out. it, that at my if it. her and ask usually clenches job schemes more of cannot would the impervious She vibe never thought on even worked actual she I liked the out than organizing a here, she though of little were the the heart little","""title"": ""The Organizing Expert"", ""author"": ""Lisa Wood Riley"""
"“I didn’t think Vampyres could be beautiful.” There’s nothing complimentary about his words. He’s neither hitting on me, nor attempting to creep me out. Just stating a simple fact, followed by another step toward me, and I’m suddenly very conscious that I’m at the end of a hallway. He stands between me and the exit.","""title"": ""The Shadow Across the Valley of Neit"", ""author"": ""R.A. Gallow""",['vampyres'],"suddenly a toward words. hallway. that Vampyres neither nor He’s beautiful.” fact, me exit. the of didn’t and his and creep out. another I’m stating “I think nothing about stands conscious very could step hitting a complimentary There’s me, Just to by between me, at He on attempting end me followed the simple be I’m","""title"": ""Vampyres: A Collection of Horror Short Stories"", ""author"": ""Christopher Golden"""
"“I doubt it.” I want to put a door between myself and Max, but the only one I can reach is Lowe’s office—locked. I glance around for another escape route, but all I find is a giraffe painting of questionable quality.","""title"": ""The Silver Chair"", ""author"": ""C.S. Lewis""",['max'],"giraffe escape I can another door quality. a office—locked. one around and of is but it.” myself I for reach route, Max, find doubt I Lowe’s questionable to put painting only is “I glance a all want but between the I","Based on the given passage, the source appears to be a description of a giraffe escaping from a store or office, possibly in a store like Lowe's. The language used is somewhat confusing and abstract, reminiscent of a surreal or fantastical setting. The phrase ""I can another door quality. a office—locked. one around and of is but it.” suggests that the setting may be a store or shop, and the mention of ""Max"" could indicate that it's a story or narrative"
"“Remember what your people have taken from him. It’s almost as much as they’ve taken from me. And yet he’s making alliances with them like a common traitor. He married you, and said that you’re not to be harmed.” Max runs a hand over his dark hair, and then shakes his head in what looks like disbelief. He looks so deeply lost, I forget my unease and ask:","""title"": ""The Handmaids Tale"", ""author"": ""Margaret Atwood""",['max'],"common said dark hair, and to He not It’s looks lost, hand me. runs be him. my and a taken as alliances He you’re as what over with deeply And from looks from disbelief. Max you, traitor. that I shakes have married almost people and they’ve he’s your his ask: them forget harmed.” much taken making then yet in “Remember a like his so unease head what like","""title"": ""In the Cage"",""author"": ""Robert Aickman"""
"A pair of hands a million times stronger than Max’s yanks me away. What happens next is too blurry to parse, but a moment later, I’m the one sandwiched against the opposing wall. My back digs into the frame of the giraffe painting, and my front presses against something just as unyielding, but warm."," ""title"": ""A Series of Unfortunate Events"", ""author"": ""Lemony Snicket (Daniel Handler)"" ",['max'],"parse, stronger presses frame warm. away. into me my too to hands a but next unyielding, the just the against moment Max’s digs is the painting, I’m back happens against one sandwiched A opposing than of What as wall. yanks pair the times but something of and giraffe a front million blurry later, My","""title"": ""Die Kunst der Beschreibung"" (The Art of Description), ""author"": ""Peter Camenisch"""
"“Max came over, saw me, decided to indulge in some light afternoon murder.” I shrug. “That, I’m used to. It’s the subsequent lying that—”","""title"": ""The Boys in the Boat"", ""author"": ""Daniel James Brown""",['max'],"“Max me, lying used saw light the murder.” over, in indulge I’m to I came subsequent shrug. “That, to. It’s that—” some decided afternoon","Based on the given passage, the text appears to be an excerpt from a literary work, possibly a quote or dialogue from a character. The language used in the passage is reminiscent of a literary work, rather than a casual conversation or a news article. Here is my best guess based on the available information:  Output:  ""Title: 'The Great Gatsby' by F. Scott Fitzgerald\nAuthor: F. Scott Fitzgerald""  This is my guess based on the"
“Leave us.” Lowe’s sharp voice reminds us that we’re not alone in the room. We turn at once. And we’re equally shocked to see that he’s addressing Juno.,"""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""",['juno'],And the us.” turn sharp he’s not Lowe’s equally in us at we’re see we’re that voice room. once. “Leave alone shocked We to Juno. addressing reminds that,"""title"": ""The Adventures of Sherlock Holmes"",""author"": ""Sir Arthur Conan Doyle"""
"“She’s lying,” Juno insists. It’s getting a little ridiculous, the way she points at me like I’m a mugger who yanked her purse away. “You should punish her.”","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""",['juno'],"mugger It’s ridiculous, little the “She’s at a her who purse punish points insists. “You yanked should way I’m a she Juno her.” lying,” like me getting away.","""title"": ""Juno and the Paycock"", ""author"": ""Seán O'Casey"""
"This situation is a problem. The Collateral is supposed to be a nonplayable character in a video game. For the next year, I need to be invisible, unobtrusive as I search for Serena. Not the kind of nuisance who gets caught murdering a young Were.","""title"": ""The Twilight Saga: New Moon"", ""author"": ""Stephenie Meyer""",['serena'],"Not the nonplayable situation Serena. nuisance For in year, character young be caught of a to Collateral the kind murdering a supposed Were. game. be This video gets a for I to unobtrusive is I invisible, next is The who a need problem. as search","Based on the given passage, the text appears to be an excerpt from a technical or video game-related source. The language used in the passage is not typical of literary works, and the mention of ""nonplayable situation,"" ""nuisance,"" and ""game"" suggests it is related to a video game.  The passage also contains the phrase ""I to unobtrusive is I invisible,"" which is reminiscent of the movie ""The Matrix,"" where characters speak a fictional language called """
"His eyebrow lifts. “I’m sure you have some excellent advice on where else I should house the daughter of the most powerful Vampyre in the council, who’s apparently a fearsome fighter in her own right.”","""title"": ""The Strength in My Swallow: A Novel"", ""author"": ""Kathryn Purdie""",['vampyre'],"who’s else have His Vampyre apparently a in you where eyebrow daughter most powerful council, in her house excellent own sure some of the fearsome right.” on the lifts. should I fighter advice the “I’m","""title"": ""The Vampire Chronicles"", ""author"": ""Anne Rice"""
"It’s amusing to me, the idea that someone who has skimmed a synopsis of my life would assume I’ve had any sort of romantic entanglement. With whom? A Vampyre, when they only see me as a traitor? A Human, who would consider me a monster?","""title"": ""The Vampire Diaries"", ""author"": ""L.J. Smith""",['vampyre'],"sort would idea had as monster? skimmed me traitor? when life they who It’s romantic assume I’ve entanglement. me, a Human, A the any of Vampyre, whom? of that amusing consider me With see who someone a A to would a has synopsis my only","Based on the given passage, the text appears to be an excerpt from a fictional work. The language and style of writing suggest that it could be from a horror or fantasy novel. Here is my best guess based on the available information:  Output:  ""title"": ""A Vampyre Story"", ""author"": ""L.J. Smith""  Note: The passage contains some grammatical errors and unusual phrasing, which may make it difficult to identify the exact source."
"There might be something stunted about me. After the Collateral term was over, Serena and I were free to venture into the outside world, to be with people who weren’t our tutors or our caregivers, to fall in love and make friends. Serena jumped right into that, but I could never bring myself to. Partly because the closer I’d let someone get to me, the harder it’d be to hide who I was. Or maybe spending the first eighteen years of my life becoming acquainted with the cruelty of all species didn’t quite set me up for a bright future.","""title"": ""The Four Horsemen"", ""author"": ""Jodi Taylor""",['serena'],"venture me. the the me, in our becoming jumped love I’d be Partly all about the hide of eighteen a was set with but over, world, into cruelty There years After or be my were tutors our acquainted get Or up that, weren’t to it’d Collateral because could to Serena free maybe friends. someone life Serena species never spending myself make the and I bright harder the to stunted to to. be let future. of and term caregivers, me first I people might fall the for who closer right bring quite with was. I who outside to didn’t into something","Based on the given passage, the passage originates from ""The Diving Bell and the Butterfly"" by Jean-Dominique Bauby. The author is Jean-Dominique Bauby himself, who wrote the book while he was suffering from a severe stroke that left him with locked-in syndrome, meaning he could only blink his left eye to communicate."
"“But then you’d get mad because Father and I weren’t paying attention to you, and wander off on your own, grumbling about the oddest things. Let me know if that changes. Have you been talking with the Were Collateral? Has she mentioned anything about Loyals?”","""title"": ""Blood Brothers: A Loyals Novel"", ""author"": ""Marita Grace""",['loyals'],"about own, Have your anything I wander about off Loyals?” you’d Has if and mad get the weren’t been you Were oddest me changes. because “But on with know Collateral? then attention you, that mentioned talking to paying grumbling the she and Let Father things.","""title"": ""Opinion Pieces and Other Writings"", ""author"": ""George Orwell"""
"“That’s a bad word,” Ana says, giggling in a delighted, tickled way that has me feeling like an improv genius. She’s flattering company. “What’s your name?”","""title"": ""The Mime Order"", ""author"": ""Nicola Graimes""",['ana'],"like delighted, has “What’s a word,” tickled says, your She’s name?” genius. flattering Ana me a way company. that an feeling “That’s bad in improv giggling","""title"": ""A Night with Bill Murray"", ""author"": ""Bill Murray"""
"“Is this edu . . . Edu . . . ?” she asks, after I’m done explaining how it works. “Edutacional?”","""title"": ""Language Please"", ""author"": ""Terry Anderson""",['edu'],"edu “Edutacional?” asks, . . . “Is . ?” I’m explaining how after Edu . she . done this works. it","Based on the given passage, it appears that the text is a translation or summary of a discussion about education. However, the text itself is quite difficult to understand due to the lack of proper punctuation and grammar. I cannot definitively determine the original source or author, but based on the content, it seems to be related to educational concepts or theories.  My best guess for the title is ""Edutacional?"" and the author is likely a translator or summarizer.  Output:"
"It feels like the middle of the night when Ana yawns and decides it’s time to go back to her room. “My cat is waiting for me, anyway.”","""title"": ""Ana and the Great Idea"", ""author"": ""An unknown author""",['ana'],"it’s and to feels middle It her anyway.” to back waiting of room. decides cat the me, time night “My is like go when Ana for the yawns","Based on the given passage, the source appears to be a personal conversation or description, and the language used is informal. The passage contains phrases like ""it's and to feels,"" ""middle It,"" and ""when Ana for the yawns,"" which are not typical in formal writing.  The passage also contains the phrase ""me, time night,"" which suggests that it might be a conversation between two people, possibly taking place at night.  Considering these factors, the passage most likely"
"I follow her progress, terrified, wondering if this is motherhood: anxiously picturing your child with her skull cracked open. But Ana knows exactly what she’s doing, and when she has hoisted herself on top of the roof and disappeared from my view, I’m left alone with two separate pieces of knowledge:","""title"": ""Ana Hatuncar - Nine Tiles to Sky: A Novel"", ""author"": ""Ana Hatuncar""",['ana'],"on knows of I’m picturing she’s is hoisted roof when pieces I view, wondering this what separate your her disappeared has terrified, Ana open. But two left she progress, cracked the if top knowledge: with my and skull exactly child with herself alone doing, motherhood: her anxiously follow and from of","""title"": ""The Daughter of Emotion: A Novel"", ""author"": ""Sonia Nair"""
"Breaking in takes longer than I expected, but not by much. The lock clicks and I stop, wondering if my guard—a no-bullshit Were named Gemma, I believe—will check in on me. After a minute I decide that I’m safe and push the door open.","""title"": ""The Lock Pickers Club"", ""author"": ""Lisa Tuttle""",['gemma'],"believe—will safe push Breaking guard—a I my by open. a I and that takes minute check the I named if in I stop, than I’m no-bullshit but After much. The and Gemma, me. lock clicks expected, door Were not decide wondering in longer on","""title"": ""How to Secure Your Home or Office"", ""author"": ""An Anonymous Author"""
"It’s a barbecue, or a potluck, or a cookout—I never quite got the difference, despite Serena’s explanations on the nuances of Human social get-togethers. Vampyres don’t really build community this way, by assembling without an agenda. Our friendships are alliances. I didn’t encounter the concept of hanging out, of spending time with someone for the sake of it, until my Collateral years."," ""title"": ""The Collateral Series"", ""author"": ""Max Browne""",['vampyres'],"of nuances agenda. sake It’s on for never until of of get-togethers. I my got the the alliances. Our out, Serena’s despite Vampyres a assembling way, barbecue, are encounter a difference, the social build of friendships don’t someone Collateral years. hanging concept the with or spending without potluck, explanations didn’t by a or Human community really this an cookout—I time it, quite","Based on the given passage, the passage originates from a discussion about social gatherings and friendships. The language used is quite informal and conversational. The passage mentions terms like ""get-togethers,"" ""barbecue,"" and ""potluck,"" which are commonly associated with outdoor gatherings and social events.  The passage also mentions ""nuances agenda,"" which suggests that the discussion is centered around a group or community with specific goals or objectives. The mention of ""Vampyres"""
"He’s separate from the rest of the crowd, on the outskirts of the beach, where the sand first turns into shrubs, then thickens with forest trees. At first glance, I don’t think much of it: unlike most of the partygoers, he’s wearing a long-sleeved shirt and jeans, but hey. I’ve been a self-conscious teen before, trying to hide with clothes the way I’d shot up about six inches in three months. And melanoma is evil, according to Serena.","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""",['serena'],"with inches separate the on self-conscious a think the with up And trying where don’t of the of been rest evil, way beach, I’ve crowd, of turns much sand wearing clothes the shrubs, shirt from then shot the of glance, trees. melanoma long-sleeved Serena. thickens I first unlike a the first hey. according most and into he’s to in the but to hide six I’d before, months. about three is it: He’s At forest partygoers, outskirts teen jeans,","Based on the given passage, the text appears to be an excerpt from a novel, likely a section of dialogue or inner thoughts. Here is my best guess for the book and author:  ""Title"": ""The Sun Also Rises"" ""Author"": ""Henry James""  This passage contains references to a beach, crowd, and forest partygoers, which are all present in ""The Sun Also Rises"" by Henry James. The novel is a collection of interconnected short stories"
"Except. Something pulls me back to the window. I don’t like it. The way he’s talking to Ana, pointing at someplace I cannot see, someplace between the trees. Ana shakes her head—no. But he seems to insist, and . . .","Based on the given passage, the ""title"" is ""Ana and Alex"" and the ""author"" is unknown. However, the passage mentions that the characters are talking about something happening between the trees, which suggests that it might be a part of a larger story or a series of events. To fully determine the title and author, we would need more context about the work in which this passage appears.",['ana'],". Except. to Something it. someplace pointing to But the he’s talking cannot someplace her to head—no. Ana, he I see, Ana at seems the way I don’t shakes and me trees. . like window. . back insist, between The pulls","Based on the given passage, it appears to be a fragment of a more extensive text. However, I can still identify that it is written in a non-standard language and is likely a passage from a literary work.  The language used in the passage seems to be similar to a fictional language or a language that has been heavily altered or distorted. The text also contains several punctuation and spelling errors, which could be a result of a translation issue or a deliberate choice by the author. "
"He’s probably in the restroom, and I consider looking for him there. Then decide there’s no time. A couple of stray neural cells lurch awake to point out that this is the perfect time for me to break into Lowe’s office and search for intel on Serena. The remaining 99 percent of my brain, sadly, is focused on Ana.","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",['ana'],"is perfect Then point remaining I The time. Lowe’s probably the to no and for in the break awake and cells 99 out to there’s couple decide my that for focused neural on He’s time sadly, brain, percent into Serena. for of of A stray on Ana. this office is lurch consider looking restroom, me him search intel there.","""title"": ""The Science of Sleep"", ""author"": ""David D. Berg"" or ""David J. Berg"" or ""David J. Berges"
"“Let me go,” Max whines. Like me, he’s sitting on a couch. Unlike me, his hands are tied behind his back, and he’s being watched by several guards with the kind of icy treatment one would reserve for someone who tried to kidnap a child.","""title"": ""The Twilight Saga: New Moon"", ""author"": ""Stephenie Meyer""",['max'],"watched by and couch. “Let who back, treatment he’s the being icy behind go,” whines. me child. me, reserve are hands me, someone Unlike Like kind of would with kidnap for one several on tried a his he’s his guards a Max tied sitting to","""title"": ""The Neverending Story"",""author"": ""Michael Ende"""
"I roll my eyes. “First of all, I grew up among the Humans, and leech, parasite, sanguisuge, bloodsponge, tick, sucker, bat bitch—they’re not the groundbreaking insults you think they are.” Vampyres do drink blood to survive, and we’re not shy about it. “I can find out who sent Max. Without nail pulling or whatever you’re planning.”","""title"": ""The Discworld Manga: A Cross-Section of Ankh-Morpork"", ""author"": ""Terry Pratchett and Toshihiro Nakamura""",['max'],"bat insults about I and grew planning.” drink Max. I you of my you’re out do they to are.” it. Vampyres leech, up sanguisuge, “First Without groundbreaking we’re all, can bloodsponge, not pulling Humans, roll tick, nail among think not “I sucker, the whatever shy survive, sent or bitch—they’re blood parasite, who and the eyes. find","""title"": ""Vampires: A Werewolf Guide"", ""author"": ""Ryan Gattis"""
"“It’s easier done than said. Here.” I stand and brush past him to go to Max. He stops me with his fingers on my wrist. When I crane my neck up to him, startled, he’s looking straight ahead. “Why?” he asks, without meeting my eyes. His voice is low, meant only for me.","""title"": ""Swan Song"", ""author"": ""Robert R. McCammon""",['max'],"past on “It’s him my him, straight his Here.” done meant is easier looking asks, low, than for stand me. he only to He voice up my crane my go brush said. meeting startled, without with he’s me to “Why?” neck ahead. wrist. His I eyes. stops and When fingers to I Max.","Based on the given passage, the text appears to be an excerpt from a novel, and it is written in a non-standard language with unusual phrasing and spelling. However, I can still identify some recognizable words and phrases, such as ""past,"" ""here,"" ""straight,"" ""he's,"" ""wrist,"" and ""When.""  The language and style of the passage remind me of the work of a science fiction or fantasy author, such as J.R.R."
"I’m not quite sure what he wants to know, so I go for what feels right. “Ana has been visiting,” I say, matching his tone. “She keeps me company, and even though she’s terrible at pronouncing my name and clearly doesn’t know whether she’s six or seven . . .” I swallow. “I’d rather she doesn’t get, you know. Kidnapped and trafficked.”","""title"": ""The Handmaids Tale"", ""author"": ""Margaret Atwood""",['ana'],"rather though my say, to you clearly she’s not he so I trafficked.” doesn’t even .” been right. six whether . she quite and feels or go know for sure matching tone. visiting,” his has Kidnapped at name . I’m she’s get, and know, I seven what swallow. keeps wants me “She and know. company, terrible pronouncing “Ana what doesn’t I “I’d","""title"": ""Ana María Matute"", ""author"": ""Ana María Matute"""
"I kneel in front of Max, ignoring his nauseating, fear-drenched heartbeat, the way he hisses at me to get away. “Dude, I’m trying to help you avoid an iron chair, or however it is that your people extract information, so—”","""title"": ""The Handmaids Tale"", ""author"": ""Margaret Atwood""",['max'],"nauseating, away. to in so—” me “Dude, the however he trying people heartbeat, hisses iron fear-drenched to get that an you I’m front ignoring kneel chair, I extract way is help information, or of Max, your at it avoid his","Based on the given passage, the text appears to be an excerpt from a larger work, but I can still identify a possible book title and author. The passage seems to be a part of a conversation or dialogue, and it contains words like ""nauseating,"" ""heartbeat,"" and ""fear-drenched,"" which suggest that it might be from a science fiction or fantasy novel.  The author I am thinking of is Neil Gaiman, a British author known for his works"
"I start with my thumb at the base of Max’s nose, and my index and forefingers on his forehead. Then I wait for Max to calm down and meet my eyes.","""title"": ""The Calculus Textbook"", ""author"": ""Lothar Redlin""",['max'],"the Max’s I wait Max I index nose, and thumb eyes. down and on Then calm my my forehead. at forefingers of for start to my meet his with base and","Based on the given passage, it appears that the text is a fragment from a work of fiction written in a non-standard language or dialect. However, I can still identify that it is a part of a sentence from a literary work. Here is my best guess based on the available information:  Output:  ""title"": ""A Thousand Plateaus"", ""author"": ""Gilles Deleuze and Felix Guattari""  The passage in question is a fragment"
"The room explodes in a flurry of panicky, suspicious mutters that have nothing to do with Max’s answer. In fact, I’m pretty sure I catch a “Microwaved his brain.”","""title"": ""Revolution 90"", ""author"": ""Norman Jopson""",['max'],"suspicious a I’m “Microwaved in nothing explodes Max’s room do with have panicky, mutters brain.” flurry The sure his that In I answer. pretty of to a catch fact,","""title"": ""The Absolutely Unpredictable Things"", ""author"": ""Hunter S. Thompson"""
"“That was a show, meant to scare Max. And it would have worked, we could all smell it. But you did make it easier with your . . .” He smiles and gestures at my eyes. “Just promise you won’t do it to me, okay? You were scary in there.”","""title"": ""Twilight: New Moon"", ""author"": ""Stephenie Meyer""",['max'],"all in it have He was to make Max. could it smiles would me, you to eyes. “Just with scare worked, You okay? and a . your it promise gestures And do you we meant at smell did show, But “That were my .” it. won’t scary there.” . easier","""title"": ""A Tale of Two Cities"", ""author"": ""Charles Dickens"""
"I let his words churn around me for several minutes after he leaves, wondering whether he’s right. When they grind to a stop, I know he isn’t: I did have a home, and her name was Serena.","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",['serena'],"I whether several home, around let his was words to know right. I churn he’s did after he wondering leaves, a I grind minutes have her Serena. a for When name and me they isn’t: he stop,","""title"": ""A Tale of Two Cities"", ""author"": ""Charles Dickens"""
"The sun is setting, but I don’t turn on the lights. Lowe’s desk is given away by Ana’s grinning picture. I tiptoe there, kneel in front of the keyboard, and start messing around.","Based on the given passage, the source appears to be a personal experience or a blog post rather than a literary work from a well-known book. However, I can still identify the author's name by looking for any recognizable names or context clues.  The passage mentions ""Lowe's desk,"" which suggests that the author is talking about a desk that belonged to someone named Lowe. The author also mentions ""Ana's grinning picture,"" which implies that Ana is a person in the author",['ana'],"of The sun tiptoe desk on setting, messing around. picture. start Lowe’s front lights. Ana’s is grinning kneel turn away I given in I don’t there, by is the the and keyboard, but","Based on the given passage, it appears to be a fragmented and altered version of a sentence from the book ""The Adventures of Sherlock Holmes"" by Sir Arthur Conan Doyle. Here is the sentence in context:  ""The sun tiptoed away to bed, messing about with the last of the day's gold in the sky, while the little stars began to twinkle in the front garden, and the front lights of the cars started up with a low, growling sound"
"And this wolf’s . . . This wolf’s fangs could win contests. Rule civilizations. Get their owner engaged, married, and very much laid at any Vampyre party. And they could shred me into M&M’s.","""title"": ""The Dresden Files"", ""author"": ""Jim Butcher""",['vampyre'],"me And . and engaged, And Rule any into at . they wolf’s very This this M&M’s. wolf’s fangs married, win could Vampyre . laid contests. civilizations. shred Get much their owner could party.","Based on the given passage, the source appears to be a non-standard or unconventional text, possibly a fictional or creative writing piece. However, I cannot definitively determine the ""title"" of the book, as the passage does not contain any recognizable sentences or phrases from well-known works.  The author, however, can be identified as the creator of this text. Based on the content, it seems to be a humorous or imaginative piece, so a possible author could be a"
"“Come in,” he orders, and I cannot comprehend how I didn’t notice Alex idling by the door. Too busy contemplating my imminent demise, probably. “Can you figure out what she was doing?”","""title"": ""The Shatter Room"",""author"": ""William Deverell""",['alex'],"idling figure contemplating imminent my cannot I he in,” out the notice Alex didn’t comprehend demise, how Too and door. probably. busy “Can I you she doing?” was what “Come orders, by","""title"": ""Hotel World"", ""author"": ""Ali Smith"""
"“She—very astutely, I must say, and with only very primitive tools at her disposal—hacked into our servers,” Alex announces. A little admiringly, which is flattering.","""title"": ""Cyberpunk: City and Desires"",""author"": ""Miko Harumoto and Keiichi Inoue""",['alex'],"Alex into at “She—very tools disposal—hacked A I her admiringly, say, very astutely, flattering. and must which servers,” little with our announces. primitive only is","""title"": ""The Annotated Pride and Prejudice"", ""author"": ""Julia Baron (Editor), unknown author (Passage)"""
“Yup. I’m the leader of our security team.” He sounds distracted as he combs through my code. Whatever fear he had when we were alone doesn’t hold if his Alpha’s present.,"""title"": ""Shifters' Union"", ""author"": ""J.F. Dube""",['alpha'],through my team.” he security He had “Yup. were combs present. if we I’m distracted hold the fear as our doesn’t Alpha’s alone of sounds Whatever he leader code. when his,"""title"": ""Security Operations Center Playbook"", ""author"": ""Anonymous"""
"“Nice job.” Weird, how I’m having a conversation with Alex but staring up into Lowe’s eyes. About an inch from mine. “It’s pretty impenetrable.”","""title"": ""The Alchemist's Catalog"", ""author"": ""Toby Barry""",['alex'],"with up having conversation impenetrable.” from eyes. how a Alex job.” Lowe’s Weird, I’m but staring “Nice into About inch mine. “It’s pretty an","""title"": ""The Men in Black"", ""author"": ""Michael A. Banks"""
"“I have to consider this as an act of aggression on behalf of your father and the rest of the Vampyre council. They sent a plant into Were territory under the guise of Collateral.” His jaw hardens. “And your scent—they tampered with it, didn’t they? They knew it would distract me—”","""title"": ""The Twilight Saga: Eclipse"", ""author"": ""Stephenie Meyer""",['vampyre'],"behalf Collateral.” have sent as territory the the it it, consider this a on of guise “I aggression hardens. under plant into rest They act the of would His tampered knew father didn’t they? distract your Vampyre council. to “And your with They jaw Were of scent—they an and of me—”","""title"": ""The Daughter of Empires"",""author"": ""David L. Robins"""
"I bite my lower lip. My stomach sinks at the idea that he might really not know anything. My only trail, leading to a ravine. “My best friend, my sister, is gone. And no one will look for her if I don’t. And the only thing she left behind, the only clue I have is a name, your name, L. E. Moreland—”","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""",['l'],"anything. one only really My the I know E. the will stomach is might lip. idea L. no I bite she have a not for And behind, And only at don’t. a that trail, your Moreland—” he leading “My thing left is clue friend, My only the look best her to gone. if lower sinks my name, I my name, ravine. sister,","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
"Ana stamps a kiss on Lowe’s cheek, mutters something delighted about how prickly it is, and then slips out in a flurry of blue and pink fabric. My eyes stay with her, and then on the ajar door, long after she disappears.","""title"": ""The Polka Queen"", ""author"": ""Sara Benincasa""",['ana'],"blue slips a a the then it disappears. and Ana about flurry eyes long her, on kiss stamps stay then of and she something pink out door, after with and is, My prickly on delighted mutters cheek, fabric. in how Lowe’s ajar","Based on the given passage, the source appears to be a description of various objects or scenes, with unusual and random phrases used. However, I cannot definitively determine the specific book title and author, as the passage does not contain any recognizable quotes or context that would lead me to a specific work. It is possible that this passage is from an unpublished or lesser-known work.  Output: (""unspecified book title,"" ""unspecified author name"")"
"“You thought I had a martyrdom complex?” I hug my legs to my chest, watching his lips as they close around the rim of his mug. “I have no allegiance to the Vampyres. Or the Humans, with a single exception. And I’m going to find her.”","""title"": ""The Twilight Saga: New Moon"", ""author"": ""Stephenie Meyer""",['vampyres'],"going to with “You lips complex?” have watching his to Or of had legs the rim a her.” And to I the my my mug. chest, I single Humans, the thought hug martyrdom a no allegiance as his exception. find Vampyres. close around “I I’m they","""title"": ""Vampires"", ""author"": ""L.J. Smith"""
"Serena loved berries, and I tried memorizing their names, but they’re so counterintuitive. Blueberries? Not blue. Blackberries? Not black. Strawberries? Straw free. Raspberries? Do not rasp, or make any noise at all. I could go on.","Based on the given passage, the ""title"" of the source material is ""Book name"" and the ""author"" is ""Maia Kobabe."" The passage is taken from the graphic novel ""Men of Stone: An Introduction to Comics"" by Maia Kobabe. The full title of the graphic novel is ""Men of Stone: An Introduction to Comics"" and it was published in 2019. The author, Maia Kobabe, is a Canadian cartoonist and writer.",['serena'],"on. and make berries, but tried Raspberries? I all. any or go memorizing they’re could Serena Do their free. blue. Blueberries? Not counterintuitive. so black. I noise rasp, Straw names, Not Strawberries? not Blackberries? at loved","Based on the given passage, the text appears to be a mixture of sentences and words from different types of fruit, along with some random words and phrases. However, I can identify some recognizable fruit names, such as raspberries, blueberries, and blackberries.  The text also contains the phrase ""Serena Do their free,"" which suggests that it may have been taken from a conversation or a text with a similar context.  Based on these observations, I believe this passage originates"
"He takes out two slices of bread. His forearms are strong, large muscles interrupted by the occasional white scar. “If Were business is involved, you might not know what you’re looking for. I’ll have you talk with Alex and hand them over to—”","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""",['alex'],"“If His Were takes and for. talk you out large not interrupted is with hand of over you’re strong, looking bread. muscles what Alex white have might know are scar. by you them He involved, the slices business to—” occasional forearms two I’ll","Based on the given passage, the text appears to be an excerpt from a literary work, possibly a novel or a script. The language used in the passage is difficult to understand, but it contains phrases like ""talk you out"", ""strong"", ""scar"", and ""business to—"", which could be references to specific scenes or characters in a book.  The passage is written in a unique and unconventional style, which reminds me of the works of J.D. Salinger, particularly"
