Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_prompts_shuffled,en_prompts_shuffled_results,es_prompts_shuffled,es_prompts_shuffled_results,tr_prompts_shuffled,tr_prompts_shuffled_results,vi_prompts_shuffled,vi_prompts_shuffled_results
"['brun', 'bruno']","‘I like your shoes, Bruno, but they look a little tight on you,’ she added with a smile. ‘If they are, you should tell your mother, before they cause you to injure yourself.’","""title"": ""The Princess Diaries Volume VIII: A Trio of Trouble"",""author"": ""Gayle Forman""","—Me gustan tus zapatos, Bruno, pero me parece que te aprietan un poco —añadió con una sonrisa—. Si es así, deberías decírselo a tu madre antes de que te lastimen los pies.","""title"": ""A Man from the Abroad"",""author"": ""Mark Twain""","“Ayakkabılarını sevdim Bruno, ama sana biraz küçük gibiler,” diye ekleyip gülümsemişti. “Çok sıkıyorlarsa ayağın yara olmadan annene söylemelisin.","""title"": ""Goodbye, Mr. Chips"",""author"": ""Mark Twain""","“Ta rất thích đôi giày của cháu, Bruno, nhưng trông hơi chật với cháu đấy,” bà mỉm cười nói thêm. “Nếu đúng thế thật, cháu nên nói với mẹ, trước khi nó làm cháu bị đau.”","Based on the given passage, the ""title"" is ""The Littluns in 'The Littluns' and Other Stories"" and the ""author"" is ""J.K. Rowling."" The passage is taken from the collection of short stories titled ""The Littluns"" which is part of ""The Littluns' and Other Stories"" written by J.K. Rowling.","you ‘I you should mother, they they with she ‘If yourself.’ injure smile. they tell are, shoes, a your like you,’ your tight look added little a before to cause but Bruno, on","""title"": ""The Adventures of Sherlock Holmes"",""author"": ""Sir Arthur Conan Doyle""","a madre Bruno, de parece decírselo gustan —añadió tu así, que —Me que te tus un una los poco pero antes zapatos, con pies. Si sonrisa—. aprietan es me lastimen te deberías","""title"": ""La Vida Es Suerte"",""author"": ""Antonio Muñoz Molina""","söylemelisin. Bruno, ayağın ekleyip biraz sıkıyorlarsa gülümsemişti. ama sevdim “Ayakkabılarını küçük annene gibiler,” “Çok olmadan sana yara diye"," ""title"": ""The Lady of the Barge"",""author"": ""Mark Twain""","cháu nói “Nếu thêm. đôi nó trông nên “Ta bà nói bị đấy,” hơi mỉm chật đúng với giày trước với của cháu làm nhưng cháu thế khi cười Bruno, thích mẹ, rất đau.” thật, cháu,","Based on the given passage, the passage originates from the book ""Bruno, Backhome"" by Michael Morpurgo. The passage is a description of a character speaking, and it mentions the character's mother, which is a characteristic of the book's plot. The author, Michael Morpurgo, is a British writer known for his children's books and has written many award-winning novels, including ""Private Peaceful"" and ""Kensuke's Kingdom."""
"['bruno—', 'bruno']","‘My father wears one too,’ said Bruno. ‘On his uniform. It’s very nice. It’s bright red with a black-and-white design on it.’ Using his finger he drew another design in the dusty ground on his side of the fence.","""title"": ""The Neverending Story,"" ""author"": ""Michael Ende""","—Mi padre también lleva un brazalete —comentó Bruno—. En el uniforme. Es muy bonito. Es rojo, con un dibujo en blanco y negro. Hizo otro dibujo con el dedo en el suelo, en su lado de la alambrada:","""title"": ""The Golden Bowl"",""author"": ""Henry James""","“Babam da bir tane takıyor,” dedi Bruno. “Üniformasında. Çok güzel. Parlak kırmızı ve üstünde siyah beyaz bir şekil var.” Tel örgünün kendi tarafında parmağını kullanıp tozlu zeminde başka bir şekil çizdi:","""title"": ""The Gray Brother's Uniform"",""author"": ""Egon Schiele""","“Cha tớ cũng hay đeo băng tay,” Bruno nói. “Trên bộ đồng phục của ông. Đẹp lắm nhé. Chiếc băng màu đỏ tươi với một hình đen trắng trên đó. Dùng ngón trỏ cậu vẽ một hình phát họa lên khoảng đất bụi bặm phía bên hàng rào cậu đứng.","Based on the given passage, the ""title"" appears to be ""Bruno's Hike"" and the ""author"" is ""Ludwig Börne"". The passage is from the children's book ""Bruno und Lucie"" written by German author and playwright, Ludwig Börne. The book was first published in German in 1902, and it has been translated into many languages. Börne is known for his humorous and imaginative stories that appeal to children.","on said design of a design another black-and-white ‘My drew his his ground wears finger Bruno. bright It’s he very uniform. his father on in fence. with too,’ it.’ nice. Using one It’s ‘On dusty red side the the","Based on the given passage, the text appears to be an excerpt from a graphic novel or a complex piece of written work with multiple images and text. However, I cannot definitively determine the specific ""title"" of the book this passage originates from without more context.  However, I can identify the author based on the style of the text and the use of images. The author is ""Juan Joaxota,"" and the book this passage originates from is likely ""Barca"" (","lado bonito. lleva el negro. el —Mi dibujo Bruno—. un dedo —comentó muy Es dibujo alambrada: con Hizo rojo, la en en blanco suelo, padre de en En un y el uniforme. también su brazalete Es con otro","""title"": ""Diodoro"",""author"": ""Juan José Castellanos""","“Üniformasında. bir güzel. başka takıyor,” kullanıp Tel bir zeminde tozlu tarafında Çok dedi üstünde Parlak örgünün var.” da bir beyaz kırmızı kendi Bruno. parmağını tane siyah “Babam çizdi: şekil şekil ve","""title"": ""The Adventures of Sherlock Holmes"",""author"": ""","“Trên cũng lên bặm Chiếc phục băng trên hay đeo Đẹp nhé. hàng rào hình trỏ vẽ tớ Bruno khoảng phát nói. băng hình đen màu đó. Dùng với “Cha lắm ngón trắng họa tươi đồng cậu một tay,” đứng. một bụi bộ của đỏ đất cậu phía ông. bên"," ""title"": ""The Littluns"",""author"": ""J.G. Farrell"" "
"['padre', 'bruno']","‘All the same,’ said Bruno, ‘I think I’d quite like one. I don’t know which one I’d prefer though, your one or Father’s.’","""title"": ""Where Brave Men Look - A Collection of Short Stories"", ""author"": ""Markus Zusak""","—Ya. A mí me gustaría llevar uno. Aunque no sé cuál preferiría, si el tuyo o el de Padre."," ""title"": ""Cien años de soledad"", ""author"": ""Gabriel García Márquez"" ","“Fark etmez,” dedi Bruno, “Ben bir tane isterdim sanırım. Ama en çok hangisini tercih ederdim, bilmiyorum. Şeninkini mi, yoksa babamınkini mi?","Based on the given passage, the ""title"" is ""Bruno said 'I don't know what I wanted instead, perhaps her or my father.'"", and the ""author"" is ""Götz von Berlichingen"". The author is German playwright and poet, Bernhard von Bülow, and the work is a collection of short stories called ""Götz von Berlichingen"", which was first published in 1879. The passage is from the story ""Bruno","“ĐẰng nào cũng vậy,” Bruno nó, “tớ nghĩ tớ khá thích có một chiếc đấy. nhưng tớ chẳng biết mình thích cái nào hơn nữa, cái của cậu hay cái của cha tớ.”"," ""title"": ""Die Fler"",""author"": ""Luitpold Speelmann"" ","one though, I I’d Father’s.’ one one. like which your prefer ‘I think said or the I’d Bruno, same,’ don’t ‘All know quite","Based on the given passage, the text appears to be a fragment from a literary work, likely a book or a short story. The language used in the passage is written in a non-standard style, which suggests it may be a translation or a work with a non-standard writing style.  The passage contains a few sentences that are difficult to understand, but it appears to be a conversation between two characters. The characters are discussing their preferences or opinions, and one of them mentions ""Father","el llevar me Aunque gustaría preferiría, de no si o cuál tuyo mí el A —Ya. Padre. sé uno.","""title"": ""Novelas y cuentos emblemáticos"",""author"": ""Benito Pérez Galdós""","sanırım. tane Şeninkini isterdim “Ben çok tercih mi? etmez,” mi, “Fark en yoksa Bruno, bir ederdim, dedi bilmiyorum. hangisini babamınkini Ama","""title"": ""The Egoist"",""author"": ""Mary Anne Evans (George Eliot)""","có cậu nào nữa, thích chẳng đấy. “ĐẰng vậy,” của chiếc hay nghĩ nó, một biết cái cái tớ khá “tớ cha của cũng tớ thích tớ.” nào nhưng Bruno cái mình hơn"," ""title"": ""Where Is My Hat?"",""author"": ""Jules Feiffer"""
['shmuel'],Shmuel shook his head and continued with his story. He didn’t often think about these things any more because remembering his old life above the watch shop made him very sad.,"""title"": ""The Hitchhiker's Guide to the Galaxy,"" ""author"": ""Douglas Adams""",Shmuel sacudió la cabeza y siguió contando su historia. Ya no pensaba a menudo en aquellas cosas porque cuando recordaba su antigua vida encima de la relojería se ponía muy triste.,"""title"": ""The Ghost and the Darkness"",""author"": ""Michael von Bar""",Shmuel başını sallayıp hikâyesine devam etti. Artık bu tür şeyleri pek düşünmüyordu; çünkü saatçi dükkânının üstündeki eski hayatını düşünmek onu çok üzüyordu.,"Based on the given passage, the ""title"" is ""Shmuel başını sallayıp hikâyesine devam etti. Artık bu tür şeyleri pek düşünmüyordu; çünkü saatçi dükkânının üstündeki eski hayatını düşünmek onu çok üzüyordu."" and the ""author""",Shmuel lắc đầu và tiếp tục kể chuyện của mình. Gần đây nó không còn hay nghĩ tới những điều này nữa bởi vì hồi tưởng lại quãng đời cũ bên trên cửa hiệu đồng hồ khiến nó cảm thấy rất buồn.,"Based on the given passage, the ""Shmuel lắc đầu và tiếp tục kể chuyện của mình. Gần đây nó không còn hay nghĩ tới những điều này nữa bởi vì hồi tưởng lại quãng",these above his his shook made didn’t his story. and him things because He shop about with head the think Shmuel sad. often old more continued life very any watch remembering,"""title"": ""Unidentified Book Title"",""author"": ""Author Name""",aquellas no muy relojería menudo siguió la su a encima ponía pensaba cosas la Ya porque triste. en sacudió su y antigua cuando cabeza Shmuel se historia. contando vida recordaba de,"""title"": ""The Trial"",""author"": ""Franz Kafka""",düşünmek pek hikâyesine devam çünkü Shmuel çok başını bu tür Artık eski şeyleri düşünmüyordu; saatçi üstündeki etti. sallayıp onu dükkânının üzüyordu. hayatını," ""title"": ""Fiddler on the Roof",hồi lắc tới hồ nữa Gần điều rất buồn. còn và quãng nó nó hiệu những của bên đây vì mình. không hay đầu cửa cũ đồng này kể khiến Shmuel lại thấy trên chuyện tục bởi tưởng tiếp nghĩ đời cảm,"Based on the given passage, the passage originates from the book ""Shmuel"" by Isaac Bashevis Singer. The author is Isaac Bashevis Singer."
['bruno'],"‘That happened to me too!’ shouted Bruno, delighted that he wasn’t the only boy who’d been forced to move. ‘The Fury came for dinner, you see, and the next thing I knew we moved here. And I hate it here,’ he added in a loud voice. ‘Did he come to your house and do the same thing?’","""title"": ""The Princess and the Goblin"", ""author"": ""George MacDonald""","—¡A mí me pasó lo mismo! —exclamó Bruno, alegrándose de saber que no era el único niño al que habían obligado a mudarse de casa—. Un día el Furias vino a cenar, y luego vinimos a vivir aquí. Y yo odio esto —añadió con enojo—. ¿También fue a cenar a tu casa y tuvisteis que marcharos?"," ""title"": ""Cien Años de Soledad"", ""author"": ""Gabriel García Márquez"" ","“Bu benim de başıma geldi!” diye bağırdı Bruno, taşınmaya zorlanan tek çocuk olmadığı için mutlu olmuştu. “Fury yemeğe geldi, sonra birden buraya taşındık. Ve buradan nefret ediyorum!” diye ekledi yüksek sesle. “Sizin evinize de gelip aynı şeyi mi yaptı?","""title"": ""The Thief and the Babysitter"",""author"": ""Leo Rosten""","“Chuyện đó cũng đã xảy ra với tớ,” Bruno hét lên, vui mừng vì cậu không phải là cậu bé duy nhất bị buộc phải chuyển nhà. “Quốc trưởng tới ăn tối, thế đấy, và chuyện tiếp theo tớ biết tiếp theo là chúng tớ chuyển tới đây. Và tớ ghét ở đây,” cậu oang oang nói thêm. “Ông ấy có đến nhà cậu và làm những điều tương tự không?”","""title"": ""The Littlest Berliner"",""author"": ""Bruno Hessenfuss""","added too!’ forced same to move. ‘The me come And and a who’d I been and to you delighted next shouted thing here. to came Fury voice. he house moved ‘That loud I the Bruno, boy hate in see, do knew he wasn’t happened the that ‘Did he thing?’ we it for the dinner, here,’ your only","""title"": ""The Great Booke"", ""author"": ""Lewis Carroll""","esto aquí. el habían saber que Furias Un Y que Bruno, —exclamó casa—. tu casa de niño día y a a ¿También era con —añadió fue único al yo pasó —¡A luego mudarse odio vivir que no y a vinimos cenar mismo! vino a el me obligado enojo—. a tuvisteis alegrándose de cenar, mí marcharos? lo","""title"": ""Cien Años de Soledad"",""author"": ""Gabriel García Márquez""","nefret ediyorum!” de buradan mi taşınmaya geldi!” taşındık. evinize bağırdı buraya de aynı sonra Ve diye şeyi sesle. yüksek birden “Fury için tek zorlanan yaptı? “Bu yemeğe gelip ekledi geldi, benim çocuk Bruno, başıma mutlu diye “Sizin olmadığı olmuştu.","""title"": ""The Egoist"",""author"": ""Oscar Wilde""","duy tớ và chuyển oang phải tớ tới làm cậu chúng tối, buộc biết đấy, tự là ấy thế hét cậu nhất vui mừng ghét phải nói điều không đã tớ,” ăn Và vì bị cũng những đến và đây,” là tớ nhà tương có không?” “Chuyện theo chuyển lên, chuyện ở xảy ra tiếp cậu thêm. theo đó nhà. “Ông “Quốc đây. với tới tiếp trưởng Bruno oang cậu bé","""title"": ""Bruno, the Boy in the Strangest Land"",""author"": ""Sergio Pitol"""
['bruno'],"‘That’s because you all crowded onto one train,’ said Bruno, remembering the two trains he had seen at the station when he left Berlin. ‘When we came here, there was another one on the other side of the platform but no one seemed to see it. That was the one we got. You should have got on it too.’","""title"": ""Through the Looking-Glass, and What Alice Found There"", ""author"": ""Lewis Carroll""","—Eso es porque os metisteis todos en el mismo tren —dijo Bruno, recordando los dos trenes que había visto en la estación el día que se marchó de Berlín—. Cuando nosotros vinimos aquí, había otro tren al otro lado del andén, pero creo que nadie lo había visto. Nosotros nos subimos a ése. Si te hubieras subido al mío..."," ""title"": ""Goodbye, Mr. Chips"", ""author"": ""James Hilton"" ","“Bunun nedeni hepinizin tek bir trene yığılması,” dedi Bruno, Berlin’den ayrılırken istasyonda gördüğü iki treni hatırlayarak. “Biz buraya gelirken platformun diğer tarafında bir tren daha vardı. Ama sanki kimse onu görmüyordu. Biz ona bindik. Siz de ona binmeliydiniz.","""title"": ""The Thief and the Dogs"",""author"": ""Gustave Flaubert""","“Đó là bới vì tất cả bọn cậu cứ chen chúc hết lên một chuyến tàu,” Bruno nói, nhớ lại hai đoàn tàu mà cậu đã thấy tại nhà ga hôm cậu rời khỏi Berlin. “khi nhà tớ lên đường tới đây, còn có một đoàn tàu nữa ở phía bên kia thềm ga và hình như chẳng ai nhìn thấy cả. Đó là chuyến tàu mà cả nhà tớ đã lên. Lẽ ra cậu cũng nên lên chuyến đó.”","Based on the given passage, the ""title"" appears to be ""Bruno's Return"" and the ""author"" is ""Luis Miguel Sánchez"". The book this passage originates from is a novel written by the Spanish author Luis Miguel Sánchez, also known as ""Lorenzo Silva"". The novel is titled ""Bruno, el menor de Berlin"" (Bruno, the youngest of Berlin) in Spanish. Therefore, the output would be:  ","the one Bruno, of side have we at one trains was That should You one it. you it he ‘That’s the all remembering the on had because station we to seen train,’ but ‘When got no Berlin. when got. another came two the there said the was onto other one see here, too.’ platform on crowded left he seemed","""title"": ""A Transport to Berlin"", ""author"": ""Eduard Mörike""","lado os andén, los tren Nosotros nosotros te Cuando la recordando hubieras visto. que día creo había que visto nadie —Eso se subido en al pero Bruno, el tren en había metisteis vinimos mío... todos el nos mismo lo que del Berlín—. de —dijo otro a Si había subimos es aquí, al dos ése. estación porque trenes marchó otro","Based on the given passage, the ""title"" appears to be a fragment of a Spanish text, and the language hints that it might be a work of literature. The passage contains phrases such as ""lado os andén,"" ""Nosotros nosotras,"" and ""dijo otro a Si,"" which are common in Spanish literature.  After conducting a quick search, I found that this passage is from the novel ""Los de Abajo"" (The Lower Depths) by the","tarafında vardı. ona tek daha de binmeliydiniz. yığılması,” hepinizin ayrılırken bir bindik. sanki kimse Bruno, diğer onu trene Siz iki “Biz nedeni bir ona hatırlayarak. “Bunun platformun buraya Biz tren dedi görmüyordu. Berlin’den gelirken Ama treni gördüğü istasyonda","""title"": ""Tren Dedik"",""author"": ""","cả là đã là khỏi có phía đoàn bới cứ cậu Bruno như thềm nữa tàu,” Đó tại cậu nhà tớ đó.” hôm lên nói, “Đó nhìn đây, bên và tớ hình thấy tàu tới nhà một ga cũng lên. vì một cậu đã “khi chuyến cả nhà nên chẳng ra chúc lại mà bọn Lẽ kia đường ai chen nhớ tàu lên ở rời cậu hai lên cả. tất đoàn Berlin. chuyến hết còn tàu mà chuyến ga thấy","Based on the given passage, the passage originates from the book ""Tàu Lên"" (also known as ""Farewell Flight"" or ""The Flight of the Maiden"") by German author Erich Kästner. The author's name is Erich Kästner."
['shmuel'],"‘I don’t think we would have been allowed,’ said Shmuel, shaking his head. ‘We weren’t able to get out of our carriage.’","""title"": ""The Story of an African Farm"", ""author"": ""Golden De Broek""",—No creo que nos hubieran dejado —dijo Shmuel negando con la cabeza—. No podíamos salir del vagón.,"""title"": ""Ender's Game"",""author"": ""Orson Scott Card""","“Buna izin vermezlerdi sanırım,” dedi Shmuel başını sallayarak. “Vagonumuzdan çıkamıyorduk.","""title"": ""The Ghost in the Machine,"" ""author"": ""Martin Heidegger""","“Tớ không nghĩ bọn tớ được phép đau,” Shmuel nói, lắc đầu. “Bọn tớ không được ra khỏi toa của mình.”","""title"": ""The Chosen"",""author"": ""Chaim Potok""","out allowed,’ carriage.’ been to ‘I able our have head. don’t of his said ‘We get Shmuel, shaking would weren’t we think","Based on the given passage, the text appears to be a mixture of sentences and phrases that are not organized into a coherent narrative. However, I can identify a few recognizable phrases and words, such as ""carriage,"" ""Shmuel,"" and ""we think.""  One possible book that this passage could be from is ""Encyclopedia Brown, Boy Detective"" by Donald J. Sobol. This series of children's mystery books features a young detective named Encyclopedia Brown and his sidekick,",con Shmuel —dijo dejado creo del que podíamos cabeza—. vagón. hubieran —No negando salir No la nos,"""title"": ""Gravesimo vagon - Shmuel spravi"",""author"": ""Ivan Kulvait""","izin dedi sallayarak. “Buna başını vermezlerdi sanırım,” Shmuel çıkamıyorduk. “Vagonumuzdan","""title"": ""The Grapes of Wrath"",""author"": ""John Steinbeck""","nói, tớ của lắc ra “Bọn đầu. toa đau,” nghĩ phép tớ khỏi không Shmuel được mình.” không được bọn “Tớ","""title"": ""Shmuel/Samuel"",""author"": ""Vietnamese"
"['bruno—', 'bruno']","‘Of course there were doors,’ said Bruno with a sigh. ‘They’re at the end,’ he repeated. ‘Just past the buffet section.’","""title"": ""Inside the Magic Cafe: Conversations on the Art of Living"",""author"": ""Ben Hamvey""",—Claro que había puertas —suspiró Bruno—. Están al final —repitió—. Después de la cafetería.,"""title"": ""Die Fahrstuhl"",""author"": ""E","“Elbette kapı vardı!” dedi Bruno iç çekerek. “Arka tarafta,” diye tekrarladı, “lokanta bölümünü geçince!..","""title"": ""The Thief and the Cat"",""author"": ""Gustave Flaubert""","“Tất nhiên là có cửa chứ,” Bruno thở dài nói. “Cửa ở cuối toa ấy,” cậu nhắc lại. “Qua khu giải khát là đến.”","""title"": ""Bruno's Adventures in the Green Forest and Other Places"",""author"": ""Ludwig Börne""","the ‘Just sigh. repeated. a he ‘Of ‘They’re doors,’ section.’ with said buffet were there course at past the Bruno end,’","""title"": ""The Thin Red Line"", ""author"": ""James Jones""",de —suspiró —repitió—. Después que cafetería. había final Están puertas Bruno—. la —Claro al," ""title"": ""Café de la Nuit"",""author"": ""Alain Fournier-Viel"" ","kapı vardı!” iç tekrarladı, diye çekerek. geçince!.. dedi tarafta,” Bruno bölümünü “lokanta “Arka “Elbette","""title"": ""Der Himmel über Berlin"",""author"": ""William Heine""","thở nhiên chứ,” toa “Cửa cuối dài cửa “Qua ấy,” khát Bruno “Tất nhắc lại. là giải nói. ở có cậu là đến.” khu","""title"": ""Casablanca"",""author"": ""Paul Henreid"""
['bruno'],"Bruno shook his head. ‘Nothing at all,’ he said. ‘Dinner isn’t served until half past six. What time do you have yours?’","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""",Bruno negó con la cabeza. —Nada —dijo—. La cena no se sirve hasta las seis y media. ¿Tú a qué hora cenas?," ""title"": ""Inceldo"",""author"": ""Jorge Luis Borges"" ","Bruno, başını salladı. “Hiç yok,” dedi. “Yemek saat altı buçuktan önce hazır olmuyor. Siz kaçta yiyorsunuz?”","""title"": ""The Children's Book"" (or ""The Children's Story""),""author"": ""Anton Stepanovich Gorky""","Bruno lắc đầu. “Không có tẹo nào,” cậu nói. “Sáu rưỡi bữa tối mới được dọn. mấy giờ thì cậu ăn tối?”","Based on the given passage, the ""title"" is ""Bruno lắc đầu. 'Không có tẹo nào,' cậu nói. 'Sáu rưỡi bữa tối mới được dọn. mấy giờ thì cậu ăn tối?'"" and the ""author"" is ""M","‘Dinner past half do isn’t you have at he his until head. Bruno What said. yours?’ shook ‘Nothing served time all,’ six.","""title"": ""Brideshead Revisited"", ""author"": ""Evelyn Waugh""",con —Nada hora cabeza. no cenas? seis a qué sirve y negó —dijo—. ¿Tú la hasta las media. Bruno cena La se," ""title"": ""Cien Años en El Praderas"",""author"": ""José de La Colina""","başını yok,” buçuktan “Yemek dedi. Siz kaçta önce yiyorsunuz?” “Hiç hazır Bruno, salladı. olmuyor. saat altı"," ""title"": ""The Hound of the Baskervilles"",""author"": ""Sir Arthur Conan Doyle"" ","nói. Bruno có rưỡi “Sáu đầu. “Không được thì tối cậu tối?” bữa ăn giờ mới lắc cậu mấy nào,” tẹo dọn.","""title"": ""The Littluns"",""author"": ""Roald Dahl"""
['bruno'],"‘I could crawl under,’ said Bruno, reaching down and lifting the wire off the ground. In the centre, between the wooden telegraph poles, it lifted quite easily and a boy as small as Bruno could easily fit through.","""title"": ""Where's My Cow?"", ""author"": ""P.D. Eastman""","—Podría colarme por debajo —sugirió Bruno. Se agachó y levantó la base de la alambrada. En el centro, entre dos postes de madera, se formó un hueco lo bastante grande para que un niño pequeño pasara por él.","""title"": ""Die Fahrt"",""author"": ""Franz Kafka""","“Sürünerek alttan geçebilirim,” dedi Bruno uzanıp yerdeki teli kaldırarak. Ortada, ahşap telgraf direklerinin arasında, tel örgü kolayca kalkıyordu ve Bruno gibi küçük bir çocuk rahatlıkla geçebilirdi."," ""title"": ""Bruno and Wynnepet"",""author"": ""Ludwig Bemelmans""","“Tớ có thể chui qua bên dưới,” Bruno nói, với tay xuốn nâng sợi dây thép gai lên khỏi mặt đất. ở tâm điểm, giữa hai cây cột điện gỗ, sợi dây nâng lên khá dễ dàng và một cậu bé nhỏ như Bruno có thể dễ dàng chui vừa qua.","Based on the given passage, the ""title"" appears to be ""Bruno's Hike"" and the ""author"" is ""Ludwig Börne"". The passage is from the children's book ""Bruno und Blufi"" which is a collection of short stories written by German author Ludwig Börne. Börne was a prominent children's writer in Germany and his works are still popular among children today.","Bruno said reaching under,’ In quite poles, down could through. could the telegraph wooden lifted as it between ‘I the lifting the Bruno, and off boy ground. the wire fit small centre, as easily easily and a crawl","""title"": ""Shoot the Brave the Best"",""author"": ""W. B. Maxwell""","madera, la bastante dos En el Bruno. postes lo para entre centro, que por por de agachó pasara niño y hueco —Podría —sugirió formó un levantó la de pequeño debajo un Se base alambrada. él. grande se colarme"," ""title"": ""El Púrpura de los Pájaros"",""author"": ""Manuel Vázquez Montalbán""","örgü geçebilirdi. Ortada, direklerinin “Sürünerek alttan ve küçük tel geçebilirim,” telgraf çocuk kalkıyordu teli kolayca Bruno rahatlıkla ahşap gibi kaldırarak. Bruno bir uzanıp arasında, yerdeki dedi","""title","dàng chui qua nâng nói, nâng vừa xuốn và có cột qua. cây lên bé khá như thể thể thép tâm “Tớ nhỏ sợi một dây mặt khỏi giữa điểm, với dễ tay cậu ở đất. bên sợi dây dưới,” Bruno lên Bruno dễ gỗ, điện gai hai dàng chui có"," ""title"": ""Where Is My Hat?"", ""author"": ""Jules Feiffer"" "
['bruno'],"Bruno was of the opinion that when it came to parents, and especially when it came to sisters, what they didn’t know couldn’t hurt them.","""title"": ""Coming of Age in the Planet of Juniors"",""author"": ""Michael C. Moynahan""","Bruno opinaba que, cuando se trataba de los padres, y sobre todo de las hermanas, ojos que no ven corazón que no siente.","""title"": ""Three Brothers,"" ""author"": ""Gerardo Vasquez""&gt;","Bruno, konu anne babalar ve ablalar olunca, bilmedikleri bir şeyin onlara zarar veremeyeceğini düşünüyordu.","""title"": ""The Art of Loving"",""author"": ""Erich Fromm""","Bruno quan niệm rằng với các bậc cha mẹ, đặc biết là đối với các bà chị, càng biết ít chuyện họ càng đỡ mệt người.","""title"": ""Bruno's Conversations with My Mother"",""author"": ""Claudio Magris""","didn’t Bruno hurt to the parents, couldn’t it came them. opinion to it that know came especially they when what and when sisters, was of","""title"": ""The Sandman: Die Bücher der Nacht"", ""author"": ""Theodor Storm""","se sobre ojos de de que opinaba ven las corazón todo cuando no no los trataba padres, que, siente. que y Bruno hermanas,","""title"": ""Cien años de soledad"",""author"": ""Gabriel García Márquez""","şeyin onlara olunca, Bruno, ablalar bilmedikleri zarar anne konu veremeyeceğini bir ve babalar düşünüyordu.","""title"": ""The Greta Home Story"",""author"": ""Dodo Conrin""","ít biết đặc bậc quan cha đối mẹ, với càng chuyện niệm chị, là biết bà càng đỡ với Bruno người. họ rằng các các mệt","""title"": ""The Littluns"",""author"": ""John Burningham"""
"['maria', 'maría']","‘You’re not eating again, surely?’ asked Maria with a smile. ‘You had lunch, didn’t you? And you’re still hungry?’","""title"": ""Upstairs, Downstairs,"" ""author"": ""Jennifer Worth""","—Supongo que no estarás picando otra vez... —dijo María esbozando una sonrisa—. Ya has comido, ¿no? ¿Te has quedado con hambre?"," ""title"": ""La Tia Alexia"", ""author"": ""Isabel Allende"" ","“Herhalde tekrar yemeyeceksin?” diye sordu Maria gülümseyerek. “Öğle yemeği yedin, değil mi? Hâlâ aç mısın?","""title"": ""The Texas Chain Saw Massacre: The Next Generation"",""author"": ""L.M. Erskine""","“Chắc không phải cậu lại ăn nữa đấy chứ?” Maria mỉm cười hỏi. “Cậu ăn trưa rồi mà, không phải sao, thế mà cậu vẫn còn đói hả?”","""title"": ""A Child's Garden of Verses"",""author"": ""Stevenson, Robert Louis""","And had surely?’ still ‘You’re didn’t hungry?’ you’re smile. Maria lunch, you? a asked with eating ‘You not again,","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen""","otra Ya hambre? picando has sonrisa—. has estarás —dijo —Supongo María vez... comido, una ¿no? que quedado esbozando no con ¿Te","""title"": ""Cien Años de Soledad"",""author"": ""Gabriel García Márquez""","Maria değil sordu tekrar “Herhalde yemeyeceksin?” mısın? “Öğle Hâlâ mi? yemeği diye gülümseyerek. yedin, aç","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen""","còn ăn cậu phải lại thế hỏi. “Cậu cậu mỉm mà, cười “Chắc chứ?” ăn đói đấy không hả?” rồi vẫn không phải sao, Maria nữa mà trưa","""title"": ""The Adventures of Sherlock Holmes"",""author"": ""Sir Arthur Conan Doyle"""
