Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
"['smelly gabe', 'kokarca gabe', 'gabe cóc chết', 'gabe el apestoso']","The mist swirled more thickly, collecting right in front of me and around the table with the pickled monster-part jars. Suddenly there were four men sitting around the table, playing cards. Their faces became clearer. It was Smelly Gabe and his buddies.","""title"": ""Miss Peregrine's Home for Peculiar Children"", ""author"": ""Ransom Riggs""","La niebla se espesó y se aglutinó justo frente a mí y alrededor de la mesa con los tarros de trozos de monstruos en vinagre. De repente aparecieron cuatro hombres sentados a la mesa, jugando a las cartas. Sus rostros se volvieron nítidos: eran Gabe el Apestoso y sus colegas.","""title"": ""Harry Potter y la cámara secreta"", ""author"": ""J.K. Rowling""","Sis kıvrıldı, dolandı, yoğunlaştı, tam önümdeki canavar turşusu kavanozları ile dolu masayı ve beni sardı. Bir anda masanın etrafında oturmuş kağıt oynayan dört adam belirdi. Yüzleri ortaya çıktı. Kokarca Gabe ve arkadaşlarıydı bunlar.","To determine the book and author of the given passage, I'll analyze the content and style. The passage describes a scene with a mysterious and possibly eerie atmosphere, indicated by the use of words like ""sis"" (fog), which suggests a setting that could be found in mystery or detective fiction. The mention of ""canavar turşusu kavanozları"" (jars of monster pickles) and the sudden appearance of characters like ""Kokarca Gabe"" (which translates","Màn sương dày đặc hơn, thu lại trước mắt tôi rồi đi vòng quanh mặt bàn bày hũ thủy tinh ngâm các bộ phận quái thú. Thốt nhiên, bốn người hiện ra quanh bàn. Họ đang chơi bài. Mặt họ rõ dần. Đó là Gabe Cóc Chết và bạn ông ta.","""title"": ""Đời sống mới"", ""author"": ""Nguyễn Công Hoan""","was the became right cards. and in the pickled Gabe and faces his men the more Their clearer. thickly, four mist were around sitting jars. Smelly table, me The of Suddenly buddies. around playing collecting there swirled It monster-part table front with","""title"": ""Miss Peregrine's Home for Peculiar Children"",""author"": ""Ransom Riggs""","Sus se a alrededor vinagre. mí hombres Gabe De en cartas. jugando sus colegas. frente La aglutinó de de y los se la volvieron con espesó de mesa justo se sentados aparecieron rostros la y eran el a repente Apestoso nítidos: y cuatro trozos monstruos tarros mesa, niebla a las","""title"": ""Dracula"",""author"": ""Bram Stoker""","dört dolandı, önümdeki beni etrafında kavanozları Bir tam turşusu sardı. masayı yoğunlaştı, adam kıvrıldı, anda Gabe oynayan masanın oturmuş bunlar. canavar arkadaşlarıydı Kokarca ve dolu Yüzleri belirdi. çıktı. Sis ve ile kağıt ortaya","""title"": ""Great Expectations"",""author"": ""Charles Dickens""","người hũ Cóc thu hơn, ta. bàn. đặc họ thủy Gabe bộ là thú. quanh tôi quanh Màn ra mặt sương Đó Thốt chơi Chết tinh dày lại rồi rõ mắt bàn phận và trước hiện quái dần. đang ông bạn bài. đi bốn các vòng nhiên, bày ngâm Họ Mặt","Based on the provided passage, I'll make an educated guess about the book and author. Please note that the passage appears to be in Vietnamese, and without more context or information, it's challenging to determine the exact book and author.   Given the writing style and the content, I'm going to take a guess that the passage might be from a classic Vietnamese literature book. However, I couldn't find an exact match, and the translation to English doesn't provide a clear indication of the book's title"
"['poseidon', 'poseidón']","“I’m saying it’s no accident Poseidon has claimed you now. It’s a very risky gamble, but he’s in a desperate situation. He needs you.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","—Estoy diciendo que no es casualidad que Poseidón te haya reclamado ahora. Es una jugada arriesgada, pero el pobre se encuentra en una situación desesperada. Te necesita.","Based on the passage provided, I'm going to take a guess that it originates from the book series ""Percy Jackson y los dioses del Olimpo"" (Percy Jackson and the Olympians) by Rick Riordan, specifically from the Spanish translation of one of the books in the series. Given the mention of Poseidón, which is the Spanish name for Poseidon, the Greek god of the sea, this suggests a connection to Greek mythology, a central theme in Ri","""Demek istediğim, Poseidon'un seni şimdi sahiplenmesinin bir tesadüf olmadığı. Çok riskli bir oyun ama çaresiz bir halde. Sana ihtiyacı var.","Based on the passage provided, I'm going to take a guess that the book is a translation of a popular young adult fantasy novel. The mention of Poseidon suggests a connection to Greek mythology, which is often used in fantasy literature.   My guess is that the passage originates from the book ""Percy Jackson and the Lightning Thief"" or a similar book in the series, but given the tone and the context, it seems more likely to be from a book that focuses on the character's relationship with","- Bác không có ý đó. Bác chỉ muốn nói không phải ngẫu nhiên Poseidon chọn thời điểm này để nhận con, dù biết làm thế rất mạo hiểm. Nhưng ông quá tuyệt vọng, không còn cách nào khác. Ông đang cần cháu đấy.","""title"": ""Percy Jackson và Olympian: Thần biển cả"", ""author"": ""Rick Riordan""","now. no a it’s He but risky very situation. a accident in claimed It’s desperate Poseidon saying you you.” gamble, has he’s needs “I’m","""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""","pero una el —Estoy ahora. desesperada. Poseidón diciendo casualidad reclamado situación necesita. que se haya te arriesgada, jugada Es pobre no encuentra Te una en que es","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a style that is reminiscent of classical literature, possibly with mythological references (e.g., Poseidón). However, without more context, it's challenging to pinpoint the exact book and author. Given the language and the mention of Poseidón, it might be from a work of fiction that incorporates Greek mythology, but the writing style and the specific content don't directly match the most well-known","var. istediğim, Sana olmadığı. çaresiz seni Poseidon'un ""Demek şimdi bir tesadüf bir halde. oyun riskli bir ama Çok sahiplenmesinin ihtiyacı","""title"": ""Percy Jackson and the Lightning Thief"",""author"": ""Rick Riordan""","biết con, có quá điểm nhiên Bác nào hiểm. vọng, - đó. không đấy. mạo Ông phải nhận cách không rất đang ý muốn cần cháu chọn thế này Poseidon Bác ông tuyệt để chỉ nói thời ngẫu làm dù còn không khác. Nhưng","Based on the provided passage, I'm going to take a guess. The passage appears to be written in Vietnamese, and the mention of ""Poseidon"" suggests a connection to Greek mythology. However, without more context, it's challenging to pinpoint the exact book and author.   Given the limited information, I'll make an educated guess. The writing style and the use of Vietnamese language suggest that it might be a translation of a classic work. However, I couldn't find a direct match.   My guess"
['percy'],"He took a deep breath, then stood, brushing the shredded cards and aluminum bits off his T-shirt. “You saved my life, Percy. If … if you’re serious about wanting me along, I won’t let you down.”","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""","—Inspiró con fuerza y se puso en pie mientras se sacudía pedacitos de cartas y aluminio de la camiseta—. Me has salvado la vida, Percy. Si... si dices en serio que quieres que vaya contigo, no voy a dejarte tirado.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Derin bir nefes aldı, sonra tişörtündeki oyun kağıdı ve alüminyum parçalarını süpürüp attı. ""Hayatımı kurtardın Percy. Eğer... Eğer yanında beni istediğinden eminsen yüzünü kara çıkarmam.","""title"": ""Percy Jackson and the Olympians"",""author"": ""Rick Riordan""","Nó lấy hết can đảm đứng dậy, phủi vụn bìa cứng và mảnh lon nhôm rơi trên áo thun: - Percy à, cậu đã cứu mạng tớ. Nếu cậu thực sự muốn tớ đi cùng, tớ sẽ không để cậu thất vọng.","""title"": ""Percy Jackson và Olympian - Cuộc chiến với Titan"", ""author"": ""Rick Riordan""","aluminum down.” his shredded bits and life, won’t serious He If cards then if along, took brushing my wanting let I saved about T-shirt. you the … Percy. stood, me “You you’re off breath, a deep","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""","contigo, la Si... cartas se sacudía se pie dejarte en aluminio mientras y vida, fuerza quieres puso que a no que en tirado. voy Percy. —Inspiró serio dices con de has camiseta—. vaya y salvado Me pedacitos la de si","""title"": ""Percy Jackson and the Olympians"",""author"": ""Rick Riordan""","Derin yüzünü kara Percy. istediğinden sonra aldı, ""Hayatımı attı. nefes kağıdı bir Eğer... süpürüp beni oyun eminsen parçalarını yanında ve kurtardın alüminyum çıkarmam. tişörtündeki Eğer","""title"": ""Unknown"",""author"": ""Unknown""","tớ Nó à, không sự đứng đảm lon nhôm tớ tớ. bìa thực đã thất can áo cậu cứu để thun: mạng trên dậy, mảnh Nếu phủi cùng, muốn lấy vọng. - cứng sẽ và vụn hết cậu rơi cậu Percy đi","""title"": ""Unknown"",""author"": ""Unknown Vietnamese author"""
"['grover', 'kıvırcık']","It didn’t take me long to pack. I decided to leave the Minotaur horn in my cabin, which left me only an extra change of clothes and a toothbrush to stuff in a backpack Grover had found for me.","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""","No tardé mucho en recoger mis cosas. Decidí que el cuerno del Minotauro se quedase en la cabaña, lo que me dejaba sólo una muda y un cepillo de dientes que meter en la mochila que me había buscado Grover.","Based on the passage provided, I'm going to take a guess that the book is a translation of a popular young adult fantasy novel. The mention of the Minotauro (Minotaur) suggests a connection to Greek mythology, which is a common theme in the series.  My guess is that the passage originates from the book ""Percy Jackson y el ladrón del rayo"" (Percy Jackson and the Lightning Thief), which is a translation of the first book in the Percy","Toparlanmam çok vakit almadı. Minotor boynuzunu kulübemde bırakmaya karar verdim, böylece Kıvırcık'ın bana bulduğu sırt çantasına fazladan kıyafet ve diş fırçası atmaya yerim oldu.","To determine the book and author of the given passage, let's analyze the content:  1. **Content Analysis**: The passage mentions a ""Minotor boynuzunu"" which translates to ""Minotaur's horn"" in English, and a character named ""Kıvırcık."" The mention of a Minotaur, a creature from Greek mythology, suggests a fantastical or mythological context. The casual tone and the mention of everyday items like a backpack (""sırt çantas","Việc thu xếp hành trang của tôi chẳng lâu la gì. Grover tìm ba lô cho tôi. Quyết định để sừng quỷ đầu bò ở nhà, tôi chỉ việc nhét thêm một bộ quần áo để thay đổi và bàn chải đánh răng vào đó là xong.","""title"": ""Đất rừng phương Nam"", ""author"": ""Truman Capote""","leave horn for only pack. stuff extra I cabin, me It an decided me. to toothbrush Grover the of long to left backpack take a my to didn’t change me clothes Minotaur found and in which had in a","""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""","mochila que cepillo que y me cuerno No recoger mis de quedase que buscado se la tardé la Decidí meter Minotauro que en en cosas. lo del en dejaba muda el sólo cabaña, un Grover. había dientes una mucho me","Based on the provided passage, I'm going to take a guess. The writing style and the mention of a ""Minotauro"" (Minotaur) suggest a fantastical or mythological theme. The tone and language also seem to be geared towards a younger audience. With that in mind, I'm going to take a chance and attribute this passage to the popular book series ""Percy Jackson and the Olympians"" by Rick Riordan, possibly from the first book ""The Lightning Thief","Kıvırcık'ın almadı. karar bana vakit sırt atmaya böylece ve yerim fazladan fırçası verdim, Toparlanmam bırakmaya çok boynuzunu çantasına kulübemde kıyafet oldu. diş Minotor bulduğu","""title"": ""Percy Jackson and the Lightning Thief"",""author"": ""Rick Ri","gì. trang tôi một đổi cho là của Việc Quyết xong. bò lâu việc tìm và để chải răng bàn quần tôi. đó la chỉ bộ thu tôi chẳng đánh thay nhét quỷ định hành để vào Grover thêm nhà, áo đầu ở xếp sừng ba lô","Based on the provided passage, I'll make an educated guess. The passage appears to be written in Vietnamese, and the content seems to be descriptive of daily life or personal activities. Unfortunately, I couldn't find an exact match for this passage in my database, and the text doesn't provide clear hints about the book's title or author.  However, I'll take a guess that the passage might be from a Vietnamese translation of a classic novel or a contemporary work of literature. Given the lack of specific"
['luke'],"Luke smiled. “Those served me well when I was on my quest. Gift from Dad. Of course, I don’t use them much these days….” His expression turned sad.","""title"": ""Jedi Academy"", ""author"": ""Jeffrey Brown""","Luke sonrió. —A mí me fueron muy útiles en mi misión. Me las regaló papá. Evidentemente, estos días no las utilizo demasiado... —Entristeció la expresión.","""title"": ""El Señor de los Anillos"",""author"": ""J.R.R. Tolkien""","Luke gülümsedi. ""Ben göreve çıktığımda çok işime yaramışlardı. Babamın hediyesi. Elbette bu günlerde pek işime yaramıyor..."" Yüzüne kederli bir ifade yerleşti.","""title"": ""Yıldız Savaşları"", ""author"": ""George Lucas""",- Thích quá. Luke tủm tỉm: - Cái này đã giúp anh rất nhiều hồi anh truy tìm quái vật. Quà của cha anh. Chắc em cũng biết hồi này anh có dùng đến nó mấy đâu... Anh chợt buồn hiu.,"""title"": ""Harry Potter"",""author"": ""J.K. Rowling""","Of from served use was His me Dad. expression days….” sad. my quest. I don’t much “Those turned smiled. when I Luke them course, Gift well on these","Based on the given passage, I'm going to take a guess. The writing style and the mention of ""Luke"" suggest a connection to the Star Wars universe, possibly in a more personal or reflective context. Given these hints, my guess is that the passage originates from a book related to the Star Wars franchise, possibly focusing on character development or personal stories. A likely candidate could be a novel that explores the inner thoughts and feelings of a character, possibly Luke Skywalker himself, given the first name mentioned","misión. me en no —Entristeció mi días Evidentemente, las la demasiado... regaló expresión. muy utilizo sonrió. Me papá. —A estos mí fueron las Luke útiles","""title"": ""Unknown"",""author"": ""Unknown""","""Ben işime ifade işime yerleşti. Luke bir yaramışlardı. göreve Yüzüne çok yaramıyor..."" günlerde hediyesi. pek gülümsedi. bu çıktığımda kederli Elbette Babamın","""title"": ""To Kill a Mockingbird"",""author"": ""Harper Lee""",quái đến Luke biết nó - đâu... buồn hồi rất Chắc Quà truy anh. đã tỉm: anh chợt vật. hồi giúp hiu. của Anh này Cái có - này cha quá. nhiều tủm em mấy tìm anh cũng Thích anh dùng,"""title"": ""The Little Prince"",""author"": ""Antoine de Saint-Exupéry"""
"['gabe', 'argus']","Argus dropped us at the Greyhound Station on the Upper East Side, not far from my mom and Gabe’s apartment. Taped to a mailbox was a soggy flyer with my picture on it: HAVE YOU SEEN THIS BOY?","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""","Argos nos dejó en la estación de autobuses Greyhound del Upper East Side, no muy lejos del apartamento de Gabe y mi madre. Pegado a un buzón, había un cartel empapado con mi foto: «¿Ha visto a este chico?»","Based on the passage provided, I'm going to take a guess that the book is a translation of a young adult or mystery novel. The mention of a Greyhound bus station and a missing person poster suggests a contemporary setting and a plot that may involve a search or investigation.   Given the information, I'm going to take a chance and make an educated guess. Unfortunately, without more context or a larger passage, it's challenging to pinpoint the exact book. However, the style and content suggest it could","Argos bizi New York'un Kuzey Doğu Yakası'ndaki otobüs terminaline bıraktı, burası annemle Gabe'in yaşadığı daireye uzak değildi. Yakındaki bir posta kutusuna yapıştırılmış ıslakbir ilanda fotoğrafım vardı: BU ÇOCUĞU GÖRDÜNÜZ MÜ?","""title"": ""Esaretin Bedeli"",""author"": ""John Green""","Anh Argus dừng xe trước bến xe buýt Greyhound ở khu thượng Manhattan, gần căn hộ của mẹ tôi và dượng Gabe. Tờ bướm ẩm ướt dán trên thùng thư có in hình tôi và dòng chữ: BẠN CÓ THẤY CẬU BÉ NÀY ĐÂU KHÔNG?","""title"": ""Đời Sống Mới"", ""author"": ""Lê Minh Khuê""","soggy picture the Argus BOY? Greyhound apartment. and SEEN a far Upper Side, with Station East on from Taped YOU us HAVE flyer at a was my to mailbox THIS dropped my Gabe’s the not it: mom on","""title"": ""Looking for Alaska"",""author"": ""John Green""","en muy Greyhound «¿Ha apartamento chico?» la Side, del cartel este de foto: buzón, con Pegado a había un lejos nos madre. no un autobuses visto a Gabe y Upper de East empapado mi del mi Argos dejó estación","Based on the provided passage, I'm going to take a guess. The passage seems to be a translation of a text from English to Spanish, and it appears to be a descriptive and possibly narrative piece. Given the content, which mentions a Greyhound bus, an apartment, and specific locations like Upper East Side, I'm going to take a chance and associate it with a known work of literature that involves travel, personal journey, or coming-of-age themes, which are common in many novels.  Given","ÇOCUĞU MÜ? posta burası yaşadığı yapıştırılmış değildi. otobüs bıraktı, ilanda ıslakbir GÖRDÜNÜZ fotoğrafım bizi vardı: kutusuna Yakası'ndaki Doğu New Argos terminaline Kuzey daireye annemle bir BU uzak Gabe'in York'un Yakındaki","Based on the provided passage, I'm going to take a guess. The passage appears to be a translation of a text, possibly from English to Turkish. After analyzing the content, I'm going to take a chance and suggest that the passage might be from the book ""The Catcher in the Rye"" by J.D. Salinger, given the mention of New York and the style of the narrative. However, please note that this is a highly uncertain guess due to the translation and the limited","ẩm BÉ tôi thượng thư và bến chữ: dòng Greyhound tôi dừng gần bướm CẬU hộ Gabe. dán hình trên buýt trước ở THẤY ướt và xe NÀY in mẹ ĐÂU dượng thùng Tờ có của Manhattan, CÓ Anh Argus căn BẠN khu xe KHÔNG?","Based on the provided passage, I'll make an educated guess. The passage appears to be a translation or a rewritten text in Vietnamese, and it seems to contain elements of a story, possibly a classic novel. However, without a clear understanding of the context or a direct translation, it's challenging to pinpoint the exact book and author.   Given the content, which mentions ""Manhattan"" and seems to describe a scene possibly involving a character and a setting, I'll take a speculative approach. The mention"
"['kokarca gabe', 'gabe', 'gabe cóc chết', 'gabe el apestoso']","I thought about how close I was to my old apartment. On a normal day, my mom would be home from the candy store by now. Smelly Gabe was probably up there right now, playing poker, not even missing her.","""title"": ""The Brief Wondrous Life of Oscar Wao"",""author"": ""Junot Díaz""","Pensé en lo cerca que estaba de mi antiguo apartamento. En un día normal, mi madre ya habría vuelto a casa de la tienda de golosinas. Probablemente Gabe el Apestoso estaría allí en aquel momento, jugando al póquer y sin echarla siquiera de menos.","""title"": ""Percy Jackson y los dioses del Olimpo: El ladrón del rayo"",""author"": ""Rick Riordan""","Eski daireme ne kadar yakın olduğumuzu düşünüyordum. Normal günlerde annem bu saatlerde şeker dükkanındaki evinden çıkıp eve gelmiş olacaktı. Kokarca Gabe de tahminen şimdi evdeydi, poker oynuyordu, annemi özlemiyordu bile.","""title"": ""Looking for Alaska"", ""author"": ""John Green""","Nhà tôi ngay gần đây. Nếu như mọi khi, mẹ tôi đi làm về rồi. Ngay lúc này đây, có lẽ Gabe Cóc Chết đang chơi bài và chưa chắc đã nhớ đến bà.","""title"": ""Bức tranh của Dorian Gray"",""author"": ""Oscar Wilde""","store by up poker, playing not there was right to now, candy Smelly be day, a mom my how the about was probably even I On now. would old I normal apartment. thought her. Gabe missing from home my close","""title"": ""Looking for Alaska"",""author"": ""John Green""","lo de allí en habría al mi de tienda normal, jugando echarla de el en Apestoso Pensé antiguo de un día Probablemente estaría casa madre cerca sin y ya siquiera momento, estaba golosinas. mi Gabe menos. que apartamento. a póquer la vuelto En aquel","Based on the provided passage, I'll make an educated guess. The writing style and language used seem to be from a contemporary or modern author, possibly from the young adult or coming-of-age genre. The mention of everyday activities like playing poker and eating golosinas (candies) suggests a casual, relatable tone.  Given the limited information and the fact that the passage is in Spanish, I'll take a chance and propose a possible match. Please note that this is a speculative guess,","özlemiyordu oynuyordu, Gabe düşünüyordum. evinden daireme ne gelmiş dükkanındaki Eski bu poker eve günlerde olduğumuzu tahminen bile. Normal annemi yakın olacaktı. kadar şeker evdeydi, saatlerde şimdi Kokarca de annem çıkıp","""title"": ""Unknown"",""author"": ""Unknown""","đi có Chết chưa làm đến chơi tôi lúc tôi đang lẽ Nếu rồi. Nhà nhớ và đã bài đây, đây. ngay bà. chắc mẹ khi, về Gabe Cóc Ngay gần mọi này như","Based on the provided passage, I'll make an educated guess. The passage appears to be written in Vietnamese, and the content seems to be a narrative or descriptive text. Unfortunately, I couldn't find an exact match for the passage in my database, and the text is quite short and fragmented.  However, I'll take a guess that the passage might be from a classic Vietnamese novel or a work of Vietnamese literature. One possible match could be ""The Tale of Kiều"" (also known as"
['annabeth'],I was relieved when we finally got on board and found seats together in the back of the bus. We stowed our backpacks. Annabeth kept slapping her Yankees cap nervously against her thigh.,"""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""",Me sentí aliviado cuando por fin subimos y encontramos asientos juntos al final del autobús. Guardamos nuestras mochilas en el portaequipajes. Annabeth no paraba de sacudir con nerviosismo su gorra de los Yankees contra el muslo.,"""title"": ""Percy Jackson y los dioses del Olimpo: El ladrón del rayo"", ""author"": ""Rick Riordan""",Sonunda otobüse binip en arkada yan yana boş yer bulunca rahatladım. Sırt çantalarımızı dizdik. Annabeth endişeyle Yankees kepini durmadan bacağına vuruyordu.,"""title"": ""Percy Jackson ve Olimposlular"",""author"": ""Rick Riordan""","Cuối cùng, lên được xe, tìm được chỗ ngồi phía dưới, tôi thở phào nhẹ nhõm. Chúng tôi lúi húi cất đồ đạc lên giá hành lý. Annabeth bồn chồn vỗ vỗ lưỡi trai của mũ lên đùi.","""title"": ""Percy Jackson và Olympian - Cuộc chiến với Titan"", ""author"": ""Rick Riordan""",backpacks. board on kept in I Yankees cap thigh. of nervously seats our got finally the the relieved her her we against bus. Annabeth and was together back stowed found slapping We when,"""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""",paraba en el sentí aliviado no por autobús. portaequipajes. asientos su fin nerviosismo el nuestras Guardamos del sacudir cuando juntos muslo. Annabeth los mochilas con de encontramos de final Me gorra Yankees contra y al subimos,"""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""",kepini yer bulunca çantalarımızı otobüse rahatladım. endişeyle Sırt arkada yan yana en Yankees dizdik. Annabeth bacağına durmadan vuruyordu. binip boş Sonunda,"""title"": ""Percy Jackson and the Lightning Thief"",""author"": ""Rick Riordan""","thở lý. hành đồ lên chỗ tôi phào được ngồi đùi. Chúng tôi nhẹ xe, mũ lưỡi cất bồn phía của vỗ húi nhõm. lên tìm cùng, đạc được vỗ Annabeth dưới, Cuối trai giá lúi lên chồn","""title"": ""Percy Jackson and the Olympians"",""author"": ""Rick Riordan"""
"['dodds', 'señora dodds', 'bayan dodds', 'dodd']","Behind her came two more old ladies: one in a green hat, one in a purple hat. Otherwise they looked exactly like Mrs. Dodds-same gnarled hands, paisley handbags, wrinkled velvet dresses. Triplet demon grandmothers.","""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""","Detrás de ella venían otras dos viejas: una con gorro verde y la otra con gorro morado. Por lo demás, tenían exactamente el mismo aspecto que la señora Dodds: las mismas manos nudosas, el mismo bolso estampado, el mismo vestido arrugado. Un trío de abuelas diabólicas.","Based on the passage provided, I'm going to take a guess that the book is a translation of a popular young adult fantasy novel. The description of the three old women, particularly their similar appearance and the use of the word ""diabólicas"" (diabolical), suggests a story that involves magic, fantasy, or supernatural elements.   Given these clues, my guess is that the passage originates from the book ""Percy Jackson y los dioses del Olimpo: El ladr","Arkasından iki tane daha yaşlı kadın geldi: bir tanesinin şapkası yeşil, diğerininki mordu. Bunun haricinde tıpkı Bayan Dodds'a benziyorlardı: aynı kırış kırış eller, aynı tip el çantaları, aynı buruşuk kadife kıyafetler. Üçüz iblis nineler.","To determine the book and author of the given passage, I'll analyze the content and style. The passage describes a scene with elderly women, focusing on their appearance and similarity to one another, using vivid imagery like ""kırış kırış eller"" (wrinkled hands), ""el çantaları"" (handbags), and ""buruşuk kadife kıyafetler"" (crumpled velvet clothes). The mention of ""Üçüz iblis nineler"" (triple devil grand","Lên sau bà ta còn hai bà nữa, người đội mũ xanh lá cây, người kia mũ tím. Họ giống hệt cô Dodds: tay xương xẩu, đeo túi hoa, mặc váy nhung nhàu nát. Chính là bộ ba Nữ thần Báo Thù độc ác.","""title"": ""Truyện Kiều"",""author"": ""Nguyễn Du""","came grandmothers. green they Behind a Mrs. two Triplet her demon exactly wrinkled velvet handbags, more hat, paisley dresses. old purple in gnarled looked hat. in one Dodds-same hands, Otherwise a one like ladies:","""title"": ""The Robber Bride"",""author"": ""Margaret Atwood""","el mismo la viejas: estampado, Detrás aspecto demás, arrugado. vestido de morado. que Por otra trío tenían de exactamente gorro con con señora ella nudosas, dos bolso verde abuelas las manos diabólicas. venían el el lo y Dodds: gorro mismo la mismas Un mismo una otras","""title"": ""Cien años de soledad"",""author"": ""Gabriel García Márquez""","bir benziyorlardı: el Üçüz kadın yaşlı eller, Bunun tane iki haricinde aynı nineler. kadife kırış tanesinin kırış buruşuk Bayan yeşil, diğerininki kıyafetler. geldi: iblis tip aynı aynı çantaları, tıpkı Dodds'a şapkası daha mordu. Arkasından","""title"": ""Rebecca"",""author"": ""Daphne du Maurier""","mũ nữa, sau độc bà đội kia nát. bà Chính người xẩu, là tay Dodds: Thù Báo mũ đeo tím. Họ cô ác. bộ hai cây, Lên xương còn xanh túi nhàu ba hoa, nhung ta váy Nữ người mặc hệt lá thần giống","Based on the provided passage, I'll make an educated guess about the book and author. Please note that the passage appears to be in Vietnamese, and without more context or information, it's challenging to determine the exact book and author.   Given the content and style of the passage, I'm going to take a guess that it might be a translation of a classic work of literature. However, without more specific details or recognizable quotes, it's difficult to pinpoint the exact book and author.   That being said"
['annabeth'],"“It’s okay,” Annabeth said, obviously thinking hard. “The Furies. The three worst monsters from the Underworld. No problem. No problem. We’ll just slip out the windows.”","""title"": ""Percy Jackson and the Olympians"",""author"": ""Rick Riordan""","—No pasa nada —dijo Annabeth, esforzándose por mantener la calma—. Las Furias. Los tres peores monstruos del inframundo. Ningún problema. Escaparemos por las ventanillas.","Based on the passage provided, I'm going to take a guess that the book is from the ""Percy Jackson and the Olympians"" series, specifically from one of the books that features Annabeth as a main character. Given the context and the mention of the Furies and the underworld, I'm going to take a chance and say that the book is likely ""The Lightning Thief"" or another book in the series, but since Annabeth is a key character in all of them, it","""Sorun değil,"" dedi Annabeth, belli ki çok düşünmüştü. ""Furialar. Yeraltı Dünyası'nın en bela üç canavarı. Hiç sorun değil. Hiç sorun değil. Pencereden kaçar gideriz.","Based on the passage provided, I'm going to take a guess that the book is from the ""Percy Jackson and the Olympians"" series, specifically from one of the books that features Annabeth as a character. Given the context and the mention of ""Furialar"" (which seems to be a reference to the Furies from Greek mythology) and ""Yeraltı Dünyası"" (which translates to ""Underworld""), I'm going to take a chance and say that","Annabeth suy nghĩ rất lung: - Đừng lo. Nữ thần Báo Thù, ba quái vật kinh khiếp nhất địa ngục. Không sao. Không sao. Ta cứ chui ra cửa sổ là xong.","""title"": ""Percy Jackson và Olympian: Cuộc chiến với Titan"", ""author"": ""Rick Riordan""","out problem. Furies. the just No “The okay,” hard. problem. thinking windows.” slip monsters from three the Annabeth No We’ll obviously The Underworld. “It’s said, worst","""title"": ""Percy Jackson and the Olympians"",""author"": ""Rick Riordan""","Annabeth, esforzándose del Escaparemos tres por ventanillas. Los la —dijo monstruos Furias. Ningún peores Las las calma—. mantener pasa nada inframundo. —No problema. por","Based on the passage provided, I'm going to take a guess that the book is a translation of a popular young adult fantasy novel. The mention of ""monstruos"" (monsters) and ""inframundo"" (underworld) suggests a story that involves mythology and adventure.   Given the name ""Annabeth"" and the context, I'm going to take a chance and say that the book is likely a part of the Percy Jackson series, which features a character named Annabeth Chase.   ","""Sorun değil,"" gideriz. Hiç Yeraltı belli kaçar Dünyası'nın en bela değil. üç dedi ki çok Annabeth, düşünmüştü. sorun sorun ""Furialar. canavarı. değil. Hiç Pencereden","Based on the passage provided, I'm going to take a guess that the book is a translation of a young adult fantasy novel. The mention of ""Yeraltı Dünyası"" (which translates to ""Underworld"" in English) and ""Furialar"" (which could be a reference to the Furies from Greek mythology) suggests a story that involves mythology and adventure.  Given these clues, I'm going to take a guess that the book is a translation of ""Percy","rất địa sổ ba Không sao. khiếp Báo Không - vật Đừng chui ra cứ nhất lo. cửa suy sao. là Nữ lung: Annabeth Thù, nghĩ Ta thần quái ngục. kinh xong.","""title"": ""Percy Jackson và Olympian: Thần Đèn"", ""author"": ""Rick Riordan"""
