Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['emma'],The woman’s eyes moved back and forth over the mouth of her open Coach bag. [MASK] took her gently by the elbow. “I’m [MASK]. What’s your name?”,"""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""",gently of took “I’m by the mouth bag. over her eyes woman’s forth elbow. The back your What’s open the [MASK] moved Coach [MASK]. name?” her and,"""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
['maddy'],"[MASK] was already off the pontoon and running toward me across the beach. She skidded to a halt in front of me, still catching her breath from the sprint. “This bitch,” she managed.","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""","across a sprint. the toward of still “This off halt beach. pontoon in running me to and She [MASK] was catching her breath the from skidded the she already me, managed. bitch,” front","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson"""
['emma'],"Amber was in a flowing white-and-peach chiffon summer dress with a slit up the thigh. Her long brown hair was down, she had on a floppy wide-brimmed hat and huge sunglasses. She was carrying a bottle of champagne in one hand and her sandals in the other, dangling off the tips of her fingers. She was beaming, running toward us across the beach, kicking up sand. “[MASK]!” She laughed.","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""","was sunglasses. sand. running a hand the sandals tips the the in chiffon thigh. she and her a dangling carrying the floppy wide-brimmed She She summer laughed. toward and of up in “[MASK]!” white-and-peach on Her had beaming, brown a slit huge a beach, across hair us down, was with in one off long of flowing dress She other, bottle was champagne up fingers. was Amber kicking hat her","""title"": ""Valley of the Dolls"", ""author"": ""Jacqueline Susann"""
['emma'],"“[MASK], you won’t believe my day,” she said, looking back at me. “So I wanted to surprise you. I flew all the way over here on a red-eye, got an Uber, and came out to the address you gave me, but when I knocked on the door this handsome man answered instead.”","""title"": ""Maybe You Should Talk to Someone"", ""author"": ""Lori Gottlieb""","she you believe “[MASK], to you I handsome said, a this flew out answered came here instead.” wanted day,” I got door you. when at I won’t gave address looking to over man and knocked all on “So the me, surprise red-eye, an Uber, my me. the on back way but the","""title"": ""The Hating Game"", ""author"": ""Sally Thorne"""
['maddy'],“Are you kidding me with this?” [MASK] hissed as soon as they were out of earshot. “She’s here for what? Six hours? And she’s already hypnotized our landlord?”,"""title"": ""Eleanor Oliphant is Completely Fine"", ""author"": ""Gail Honeyman""",for And soon this?” hours? already our hypnotized what? were as hissed landlord?” she’s “She’s with as here earshot. they me [MASK] kidding of “Are Six out you,"""title"": ""The Shining"", ""author"": ""Stephen King"""
['maddy'],"[MASK] crossed her arms. “What she always does? Show up and leave a path of destruction in her wake? She’s not staying with us,” she said in her end-of-discussion voice.","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""","crossed her “What arms. she in said always end-of-discussion voice. Show a She’s with leave she in us,” her of [MASK] destruction wake? and up staying not her does? path","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins"""
['maddy'],[MASK] rolled her eyes in the way that I knew meant she was aware. “Please tell me I don’t have to stay and watch you eat crustaceans with that woman. Let’s just go back to the island and you see her tomorrow or something when she’s done with what’s-his-face.”,"""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",tomorrow [MASK] stay crustaceans the knew eat you what’s-his-face.” woman. me have “Please her go watch you I just that and her meant something was don’t way I aware. back with to tell when Let’s the she’s in rolled to or and that eyes done see with she island,"""title"": ""Island"", ""author"": ""Aldous Huxley"""
['maddy'],"I watched him walk to the beach and I let out a long breath. [MASK] was right. This was bad. Mom never left anywhere on good terms. Not jobs, or apartments, or relationships. Especially relationships.","""title"": ""It's Not Summer Without You"", ""author"": ""Jenny Han""","[MASK] Especially and him I relationships. was This anywhere Not watched left was relationships. breath. the apartments, out jobs, beach on a or or long let Mom I terms. right. good bad. walk to never","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
['maddy'],I felt relieved the instant he said he would stay with me because it let [MASK] off the hook. She would walk through hell for me—and this cookout was her hell. I was glad she didn’t have to be here. Sometimes her reaction to Mom was more stressful than Mom herself.,"""title"": ""The Hate U Give"", ""author"": ""Angie Thomas""",didn’t reaction he instant hell. the stay the hook. glad me—and to Sometimes herself. this with relieved walk I was was here. me have Mom stressful felt [MASK] cookout it let to her would more I She than he Mom for would hell be through because her said off she was,"""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
['maddy'],"“Thanks.” I looked back at the lake, at [MASK] fading into the distance on the pontoon. “And thanks for pushing her off.”","""title"": ""That Summer"", ""author"": ""Sarah Dessen""","off.” pushing the pontoon. on the at thanks lake, her I fading the looked [MASK] at into “And distance back for “Thanks.”","""title"": ""On the Road"", ""author"": ""Jack Kerouac"""
['maddy'],"[MASK] had been right about his height. He was probably about six-one. He was on the leaner side, but toned. I’d had to put sunblock on him and there was not a single part of that that I disliked.","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""","that his right and but single leaner had disliked. I’d He height. He on to [MASK] on six-one. sunblock was put about part probably a that had not I him the side, was there of about been was toned.","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
['amber'],"“He’ll probably completely forget we even exist,” she mumbled, resting her head on the cushion. “[MASK] has a way of making people do that,” she said tiredly.","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","resting has people on we completely her “He’ll that,” she exist,” of do she the a head “[MASK] cushion. even making probably forget tiredly. way mumbled, said","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee"""
['amber'],"Now I blew out a long breath. “Well, she’s funny. Hardworking. She reads any book she can get her hands on and she remembers everything she reads, even years later. She had me really young. Same age [MASK] had you, actually. She’s a good mom, always shows up for us—school stuff, birthdays. She makes these Italian cookies every Christmas and Easter that make me think of my childhood.”","""title"": ""Maybe You Should Talk to Someone"", ""author"": ""Lori Gottlieb""","makes I can Now She years long birthdays. Same her Christmas these she’s reads, really blew actually. good of funny. me book she Hardworking. [MASK] always make she Easter Italian you, childhood.” young. “Well, cookies had shows me stuff, remembers that everything reads on my think hands breath. any mom, age up and she a She’s and get later. She even She for out a every us—school had","""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan"""
['maddy'],"When I got back to the cottage an hour later, [MASK] was in the screened-in porch, reading. She wore shorts and flip-flops, and she was drinking a beer. She set down her book when I came in.","""title"": ""Where the Crawdads Sing"", ""author"": ""Delia Owens""","the and flip-flops, I was came the hour beer. [MASK] got in cottage set screened-in drinking shorts in. a porch, book back wore I When later, when She to was her an She and she down reading.","""title"": ""Where the Crawdads Sing"", ""author"": ""Delia Owens"""
['amber'],"“Yup. The things you cared about. The stuff you’d take in a fire, or if [MASK] showed up to get you. You never once unpacked. Not really.”","""title"": ""The Handmaid's Tale"", ""author"": ""Margaret Atwood""","unpacked. get cared The or really.” if [MASK] you up showed a to in Not you’d never you. You things stuff fire, The once take “Yup. about.","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['maddy'],"I swear to God, I smell like rust,” [MASK] whispered, sniffing her arm. “Do I smell like rust? That water at the cottage is so gross.”","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","is at rust,” rust? God, so like [MASK] her whispered, to I gross.” arm. water That I the sniffing cottage smell “Do I smell like swear","""title"": ""Wuthering Heights"", ""author"": ""Emily Bronte"""
['amber'],"He grinned back and forth between us. “Maybe we can get together for dinner later this week, once you’ve gotten settled in,” he said. “[MASK] and I would love to have you.”","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""","together grinned settled and you’ve he can later said. for dinner you.” we once between gotten forth “Maybe “[MASK] have week, would I get He this and to in,” back us. love","""title"": ""The Notebook"", ""author"": ""Nicholas Sparks"""
['maddy'],"It was never going to happen. I knew this. But [MASK] wouldn’t let it go unless I tried—and really, I should try. [MASK] was right, this whole situation was a ticking time bomb.","""title"": ""Divergent"", ""author"": ""Veronica Roth""","a I [MASK] wouldn’t right, going tried—and happen. it [MASK] was whole bomb. knew But this never It I I was let time try. go was should situation ticking this. unless really, to","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['emma'],"I paused, not sure how much I wanted to share. I decided on all of it. [MASK] was going to be here when it all hit the fan anyway, so there was no point in keeping her in the dark.","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""","was wanted to to going paused, it in so the [MASK] I on when here the her I it. decided anyway, all dark. be point much in how hit of not sure I keeping share. all there fan no was","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee"""
['emma'],"I studied the woman sitting next to me. Imagine someone who went through what she did, turning out the way she had. Able to give grace to someone who’d let her down so badly. [MASK] was a better person than I was. And my life had been gentler than hers too.","""title"": ""The Nightingale"", ""author"": ""Kristin Hannah""","grace had. a [MASK] who the out the someone badly. hers to been had she Imagine through to my what person someone let I give than too. Able did, was. life her better And I was to sitting than gentler studied she so woman down turning way went who’d next me.","""title"": ""The Handmaid's Tale"", ""author"": ""Margaret Atwood"""
['amber'],"I might kiss her tonight. I almost did the other night at the dock, but then [MASK] showed up. I was looking forward to the do-over.","""title"": ""The Notebook"", ""author"": ""Nicholas Sparks""","I up. her the might I did dock, was the [MASK] night the tonight. do-over. to but showed almost forward at looking then other kiss I","""title"": ""Twilight"", ""author"": ""Stephenie Meyer"""
['emma'],"I’d tried to be softer with her the last few days. The energy shift I’d had over Mom after my talk with [MASK] was almost as bad as being mad at her. At least when I was mad, I didn’t feel the guilt I was feeling now.","""title"": ""It's Not Summer Without You"", ""author"": ""Jenny Han""","I now. days. feeling when almost was mad, after tried I feel didn’t guilt the At was bad I’d The mad was as shift to her be with her. as had least over at last softer being my I talk few with Mom energy I’d the [MASK]","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
['emma'],"This was another thing I was trying not to think about—her leaving. I should be happy that she came at all, that she wasn’t in Hawaii. We still had three more dates, maybe more if I could convince her. I’d already gotten a freebie the other night at Mom’s. But I dreaded the clock running out. [MASK] was the only good thing happening to me at the moment and when she was gone, not only would I lose her, I’d be left sitting in my new reality. Dad gone, Mom in prison. Me with all the children.","""title"": ""It's Not Summer Without You"", ""author"": ""Jenny Han""","was be all her. was the out. sitting freebie Mom gotten gone, that in I all, I she thing I We could new should thing clock came had the she think my to This already to in children. Me happening convince trying [MASK] maybe dates, leaving. I still the more other the would not dreaded Dad I three at night with wasn’t and the good was her, happy I’d be about—her reality. in another lose Hawaii. was she only at a Mom’s. running more But me if not prison. that at when moment only left I’d gone,","""title"": ""The Glass Castle"", ""author"": ""Jeannette Walls"""
['emma'],"“Yeah,” I said. “Thank you. There’s actually something else you can help me with too,” I said, looking at them. “I need help making sure I can still see [MASK] until she goes.”","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","sure [MASK] actually with I I help see you. said, you else at can “Thank “I too,” I something looking making me can said. still she goes.” There’s them. need “Yeah,” help until","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['emma'],"[MASK] pulled two Ziploc bags from her purse. They had Wheat Thins and celery in them. Probably her work snacks. “I trust this zipper seal with my life,” she said, turning to hand them to our passengers.","""title"": ""Where'd You Go, Bernadette"", ""author"": ""Maria Semple""","Wheat “I her They her said, pulled this she life,” [MASK] from them. to bags seal them snacks. two and Probably to turning passengers. work zipper trust Ziploc purse. hand our Thins in with had celery my","""title"": ""Where'd You Go, Bernadette"", ""author"": ""Maria Semple"""
['emma'],"I think I would have been embarrassed if I’d been on a date with anyone else. My mother, sobbing drunk the night before she left for prison. But I knew [MASK] didn’t judge. That’s just not how she was. She judged this situation less than I did.","""title"": ""The Glass Castle"", ""author"": ""Jeannette Walls""","with if than judged mother, [MASK] I My night sobbing been date did. have I’d I the not I anyone knew That’s think how been drunk But embarrassed She would I didn’t this a situation just judge. prison. she else. less left before for was. she on","""title"": ""The Glass Castle"", ""author"": ""Jeannette Walls"""
['emma'],"When she finished handing out Kleenex, [MASK] stayed turned in her seat. “You know,” she said, “I worked for three months in a women’s prison.”","""title"": ""The Poisonwood Bible"", ""author"": ""Barbara Kingsolver""","handing stayed “You she out months in for her in seat. women’s said, Kleenex, When finished turned three she know,” prison.” [MASK] worked “I a","""title"": ""The Handmaid's Tale"", ""author"": ""Margaret Atwood"""
['emma'],It was funny that two pivotal moments in my life were happening at the exact same time and at complete odds with each other. I didn’t know how to balance what was going on with my family and what was going on with my feelings for [MASK].,"""title"": ""To All the Boys I've Loved Before"", ""author"": ""Jenny Han""",at that It funny time the balance same at was life and my what two for how was with my on feelings my moments was to pivotal know what odds with on each didn’t in with going [MASK]. exact family were happening and other. I going complete,"""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['emma'],"What did I have to offer her? I had nothing but baggage. Emotionally damaged, traumatized children that had been catapulted from one tragedy to the next, and me, barely keeping my head above water. Would I even have the time or the bandwidth to be any kind of partner while I was helping my siblings navigate this situation? What was the point in even hoping for anything to be different between [MASK] and me? To what? Pull her from her glamorous jet-setting life to ground her with me in this fucking mess? I’d feel like apologizing every day. There was no way I could ever be worth it.","""title"": ""It Ends with Us"", ""author"": ""Colleen Hoover""","me? of mess? had one that and the Pull her feel Would way could for water. her? Emotionally her to from to What head had life day. what? was children offer be did to the to hoping situation? point I I’d every apologizing any tragedy my and glamorous be partner was have above To nothing keeping anything damaged, or been jet-setting I this have What traumatized kind was but in with time my me I I baggage. between ever worth catapulted to different [MASK] it. in ground next, bandwidth fucking even navigate me, I like barely no while the the There siblings helping be this even from her","""title"": ""The Girl with the Lower Back Tattoo"", ""author"": ""Amy Schumer"""
['sarah'],[MASK] gave him a look. “Maybe for you. Hanging out with my brother isn’t my idea of a good time. I’ll be outside. I want to go.”,"""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",isn’t look. Hanging my a a good [MASK] out my want I him be “Maybe brother gave outside. you. I’ll of for time. to idea go.” with,"""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['emma'],"“[MASK], go meet him at the door, or I will lose my shit. I didn’t push a clunky car stroller around the universe’s largest mall for five hours so you could shake hands with this guy on the way out. As soon as he shows up, I’m going to park around the front at the lobby to give you some privacy. Go get your damn forehead kiss.”","""title"": ""Good Omens"", ""author"": ""Terry Pratchett and Neil Gaiman""","hours universe’s door, this forehead shake the way go up, kiss.” Go with front at mall damn as get five you to or to could push As him around lobby guy park I I’m around shows lose some on I stroller meet he so privacy. you for didn’t “[MASK], your car hands will the my the the largest at the clunky a give shit. out. going soon","""title"": ""Unknown/Modern Novel"", ""author"": ""Chuck Palahniuk or similar contemporary author"""
['amber'],"“So he would come home and see you there. Or because she was bored and lonely. FYI, [MASK] only ever calls you when it serves [MASK],” she said.","""title"": ""It Ends with Us"", ""author"": ""Colleen Hoover""","Or you calls and said. you and “So bored lonely. would home it when she [MASK],” was only [MASK] because see he FYI, she there. ever come serves","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['amber'],"I always thought it was a proximity thing. She traveled a lot, she changed jobs all the time, she was busy, she was dealing with whatever [MASK] dealt with. But now I couldn’t rationalize why nothing was different, even though she was right here.","""title"": ""Maybe You Should Talk to Someone"", ""author"": ""Lori Gottlieb""","busy, even was why jobs thing. She always all it she now was was nothing right she she dealt was couldn’t proximity I whatever with with. was [MASK] changed the different, dealing time, here. a a thought I though lot, rationalize But traveled she","""title"": ""The Bell Jar"", ""author"": ""Sylvia Plath"""
['alex'],"He nodded over his shoulder. “I should probably let you get back to work. I have to go pick up [MASK] and take him to a doctor’s appointment.” He paused. “Am I allowed to hug you goodbye, or…?”","""title"": ""Maybe Someday"", ""author"": ""Colleen Hoover""","have or…?” nodded hug him to his He pick I a “I work. take shoulder. to and over [MASK] up back goodbye, you appointment.” I get to paused. “Am go He allowed let probably you doctor’s should to","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
['sarah'],"“The whole house has it. I probably have it,” I added. “[MASK]’s having a panic attack. I have to go help. I can’t leave them there infested with bugs.”","""title"": ""It"", ""author"": ""Stephen King""","I whole I there added. house I a infested have has have “The leave can’t panic them probably it,” go to bugs.” with it. having help. I attack. “[MASK]’s","""title"": ""The Haunting of Hill House"", ""author"": ""Shirley Jackson"""
['emma'],"I took her hand and did my best to make my face straight. People were already stopping to watch. I made my voice low so only she could hear it. “[MASK], would you do me the honor of delousing my family with me?”","""title"": ""The Nightingale"", ""author"": ""Kristin Hannah""","voice face my to People me?” and were already she hand hear me of so my low the honor could would with delousing do to I make my my only I took family straight. her “[MASK], it. watch. you best stopping made did","""title"": ""The Diary of a Young Girl"", ""author"": ""Anne Frank"""
['sarah'],"“She’ll be home one day, [MASK]. It’ll come faster than you think. You can visit her and write to her and call her. You can stay close to her—you just have to try. I know this is hard, but good things can still come out of it.”","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","her can You to write but than stay visit hard, out come of [MASK]. things know still You be good and can faster is can “She’ll it.” home just come to think. It’ll her—you one her close and to try. day, you have call I her. this","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee"""
['sarah'],[MASK] was practically bouncing. “I can’t believe he said yes. Mom never lets me do anything. She won’t even let me get my ears pierced.”,"""title"": ""To All the Boys I've Loved Before"", ""author"": ""Jenny Han""",anything. She even me my Mom practically pierced.” yes. get won’t “I can’t me ears said lets bouncing. [MASK] believe never do let was he,"""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee"""
['sarah'],"In that moment, maybe for the first time ever for me, she looked like a little girl. She was a little girl. I recognized the mask [MASK] wore for what it was.","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""","a me, wore the first was. for looked time it for for she [MASK] ever what like girl. the I a that maybe mask recognized little moment, She little girl. was In","""title"": ""The Phantom of the Opera"", ""author"": ""Gaston Leroux"""
['emma'],"After we finished with the lice, I set up the blanket in the backyard. With the landscaping Mom did, it was pretty nice back there with its hanging lights, citronella candles, and magnolia trees. I ordered a pizza, connected my phone to a Bluetooth speaker, and poured the wine I brought, and [MASK] and I hung out and talked. Mom had a giant Jenga and we set that up and played a few rounds.","""title"": ""Maybe You Should Talk to Someone"", ""author"": ""Lori Gottlieb""","lice, blanket nice a up had hanging connected the I set we the its Jenga that I there a hung citronella pretty Mom rounds. [MASK] in the finished with did, up a With pizza, magnolia the lights, Bluetooth phone Mom and wine it and to I with a landscaping ordered set few played After trees. out was talked. and the brought, back poured candles, we I and and speaker, giant and backyard. and my","""title"": ""Unknown/Modern Memoir or Blog Post"", ""author"": ""Unknown/ Possibly a contemporary author or blogger"""
['amber'],"“I’m a surgeon, [MASK]. I don’t have a nine-to-five, I stay until it’s done, I can’t answer the phone in the middle of an appendectomy—”","""title"": ""Grey's Anatomy"", ""author"": ""Shonda Rhimes or possibly a book related to the TV series, but more likely the book is 'Grey's Anatomy' inspired by the TV series, so the author could be a different person, for example, 'The Grey's Anatomy' book by Shonda Rhimes' writer, but the most likely answer is the book 'Grey's Anatomy' is not the original source, the original source is more likely a book by","surgeon, I I nine-to-five, middle [MASK]. stay can’t have phone of answer in it’s done, an a the appendectomy—” until “I’m don’t I the a","""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams"""
['amber'],"[MASK] drew her arm back and threw the large glass thing again, only this time it bounced off the car’s hood, hit the concrete, and broke in half.","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","only concrete, drew hit again, and car’s bounced back her the and half. the the large it in arm broke glass threw thing off [MASK] hood, this time","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins"""
['alex'],"“I have the van,” he said, his hands wandering. “[MASK] can’t drive it yet, so it’s just sitting there. Uber the next time you come over and take my car home.”","""title"": ""Conversations with Friends"", ""author"": ""Sally Rooney""","wandering. over the his the “[MASK] and yet, next car hands said, you it my just time “I sitting Uber van,” so can’t he have drive it’s take there. come home.”","""title"": ""Unknown/Modern Text"", ""author"": ""Unknown/ possibly a contemporary author"""
['alex'],"He slipped a hand into my underwear and I sucked in a breath of air. “What time does [MASK] get up for the bus?” I whispered, tipping my head back as he nibbled on my ear.","""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James""","of in bus?” for head tipping “What does breath time up he and slipped back on my as into my air. a nibbled my underwear whispered, hand I sucked ear. I a He get [MASK] the","""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James"""
['sarah'],"I came downstairs still in my pajamas, following the smell of bacon, glad I was actually in the right headspace to eat with everyone. When the stair creaked as I made my way to the kitchen, [MASK] poked her head out the door and saw me coming. “She’s here!” She darted back the way she came.","""title"": ""It"", ""author"": ""Stephen King""","made bacon, darted She pajamas, headspace and the way the door downstairs my [MASK] in here!” to in of head creaked out kitchen, my glad as me the everyone. coming. back the eat poked still came I to the actually she following saw way When her with came. right I I smell the “She’s stair was","""title"": ""Unknown, possibly a contemporary novel or young adult fiction"", ""author"": ""Unknown, possibly an author like John Green or Rainbow Rowell"""
